source_id,laboratory_anchor,source_asset_id,source_row,source_column,source_coordinate,source_sample,canonical_accession,source_identifier,measurement_batch_id,biological_unit_id,cohort_label,timepoint,technical_replicate_id,author_numeric_value,author_value_state,rank_target_eligible
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_16_2_S1-B1_6642,LFQ intensity PT_D1_16_2_S1-B1_6642:322,PT_D1_16_2_S1-B1_6642,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_16,PT_D1_16,PRETERM,D1,2,3241.2,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_18_1_S1-C1_6657,LFQ intensity PT_D1_18_1_S1-C1_6657:322,PT_D1_18_1_S1-C1_6657,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_18,PT_D1_18,PRETERM,D1,1,5463.0,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_18_2_S1-D1_6658,LFQ intensity PT_D1_18_2_S1-D1_6658:322,PT_D1_18_2_S1-D1_6658,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_18,PT_D1_18,PRETERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_20_1_S1-E1_6673,LFQ intensity PT_D1_20_1_S1-E1_6673:322,PT_D1_20_1_S1-E1_6673,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_20,PT_D1_20,PRETERM,D1,1,6148.3,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_20_2_S1-F1_6674,LFQ intensity PT_D1_20_2_S1-F1_6674:322,PT_D1_20_2_S1-F1_6674,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_20,PT_D1_20,PRETERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_23_1_S1-G1_6687,LFQ intensity PT_D1_23_1_S1-G1_6687:322,PT_D1_23_1_S1-G1_6687,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_23,PT_D1_23,PRETERM,D1,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_23_2_S1-H1_6688,LFQ intensity PT_D1_23_2_S1-H1_6688:322,PT_D1_23_2_S1-H1_6688,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_23,PT_D1_23,PRETERM,D1,2,2400.3,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_33_1_S1-A2_6643,LFQ intensity PT_D1_33_1_S1-A2_6643:322,PT_D1_33_1_S1-A2_6643,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_33,PT_D1_33,PRETERM,D1,1,5385.9,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_33_2_S1-B2_6644,LFQ intensity PT_D1_33_2_S1-B2_6644:322,PT_D1_33_2_S1-B2_6644,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_33,PT_D1_33,PRETERM,D1,2,3718.3,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_34_1_S1-C2_6659,LFQ intensity PT_D1_34_1_S1-C2_6659:322,PT_D1_34_1_S1-C2_6659,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_34,PT_D1_34,PRETERM,D1,1,3361.2,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_34_2_S1-D2_6660,LFQ intensity PT_D1_34_2_S1-D2_6660:322,PT_D1_34_2_S1-D2_6660,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_34,PT_D1_34,PRETERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_48_1_S1-E2_6675,LFQ intensity PT_D1_48_1_S1-E2_6675:322,PT_D1_48_1_S1-E2_6675,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_48,PT_D1_48,PRETERM,D1,1,6062.0,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_48_2_S1-F2_6676,LFQ intensity PT_D1_48_2_S1-F2_6676:322,PT_D1_48_2_S1-F2_6676,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_48,PT_D1_48,PRETERM,D1,2,5136.3,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_51_1_S1-G2_6689,LFQ intensity PT_D1_51_1_S1-G2_6689:322,PT_D1_51_1_S1-G2_6689,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_51,PT_D1_51,PRETERM,D1,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_51_2_S1-H2_6690,LFQ intensity PT_D1_51_2_S1-H2_6690:322,PT_D1_51_2_S1-H2_6690,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_51,PT_D1_51,PRETERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_73_1_S1-A3_6645,LFQ intensity PT_D1_73_1_S1-A3_6645:322,PT_D1_73_1_S1-A3_6645,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_73,PT_D1_73,PRETERM,D1,1,4482.6,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_73_2_S1-B3_6646,LFQ intensity PT_D1_73_2_S1-B3_6646:322,PT_D1_73_2_S1-B3_6646,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_73,PT_D1_73,PRETERM,D1,2,4411.5,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_81_1_S1-C3_6661,LFQ intensity PT_D1_81_1_S1-C3_6661:322,PT_D1_81_1_S1-C3_6661,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_81,PT_D1_81,PRETERM,D1,1,4225.4,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D1_81_2_S1-D3_6662,LFQ intensity PT_D1_81_2_S1-D3_6662:322,PT_D1_81_2_S1-D3_6662,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_81,PT_D1_81,PRETERM,D1,2,5741.8,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_06_1_S1-E5_6681,LFQ intensity PT_D3_06_1_S1-E5_6681:322,PT_D3_06_1_S1-E5_6681,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_06,PT_D3_06,PRETERM,D3,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_06_2_S1-F5_6682,LFQ intensity PT_D3_06_2_S1-F5_6682:322,PT_D3_06_2_S1-F5_6682,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_06,PT_D3_06,PRETERM,D3,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_14_1_S1-C5_6665,LFQ intensity PT_D3_14_1_S1-C5_6665:322,PT_D3_14_1_S1-C5_6665,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_14,PT_D3_14,PRETERM,D3,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_14_2_S1-D5_6666,LFQ intensity PT_D3_14_2_S1-D5_6666:322,PT_D3_14_2_S1-D5_6666,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_14,PT_D3_14,PRETERM,D3,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_22_1_S1-C4_6663,LFQ intensity PT_D3_22_1_S1-C4_6663:322,PT_D3_22_1_S1-C4_6663,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_22,PT_D3_22,PRETERM,D3,1,5629.5,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_22_2_S1-D4_6664,LFQ intensity PT_D3_22_2_S1-D4_6664:322,PT_D3_22_2_S1-D4_6664,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_22,PT_D3_22,PRETERM,D3,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_28_1_S1-A5_6649,LFQ intensity PT_D3_28_1_S1-A5_6649:322,PT_D3_28_1_S1-A5_6649,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_28,PT_D3_28,PRETERM,D3,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_28_2_S1-B5_6650,LFQ intensity PT_D3_28_2_S1-B5_6650:322,PT_D3_28_2_S1-B5_6650,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_28,PT_D3_28,PRETERM,D3,2,3701.3,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_30_1_S1-E3_6677,LFQ intensity PT_D3_30_1_S1-E3_6677:322,PT_D3_30_1_S1-E3_6677,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_30,PT_D3_30,PRETERM,D3,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_30_2_S1-F3_6678,LFQ intensity PT_D3_30_2_S1-F3_6678:322,PT_D3_30_2_S1-F3_6678,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_30,PT_D3_30,PRETERM,D3,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_37_1_S1-G5_6695,LFQ intensity PT_D3_37_1_S1-G5_6695:322,PT_D3_37_1_S1-G5_6695,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_37,PT_D3_37,PRETERM,D3,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_37_2_S1-H5_6696,LFQ intensity PT_D3_37_2_S1-H5_6696:322,PT_D3_37_2_S1-H5_6696,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_37,PT_D3_37,PRETERM,D3,2,2635.0,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_41_1_S1-G3_6691,LFQ intensity PT_D3_41_1_S1-G3_6691:322,PT_D3_41_1_S1-G3_6691,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_41,PT_D3_41,PRETERM,D3,1,74385.0,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_41_2_S1-H3_6692,LFQ intensity PT_D3_41_2_S1-H3_6692:322,PT_D3_41_2_S1-H3_6692,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_41,PT_D3_41,PRETERM,D3,2,60731.0,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_42_1_S1-G4_6693,LFQ intensity PT_D3_42_1_S1-G4_6693:322,PT_D3_42_1_S1-G4_6693,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_42,PT_D3_42,PRETERM,D3,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_42_2_S1-H4_6694,LFQ intensity PT_D3_42_2_S1-H4_6694:322,PT_D3_42_2_S1-H4_6694,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_42,PT_D3_42,PRETERM,D3,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_85_1_S1-E4_6679,LFQ intensity PT_D3_85_1_S1-E4_6679:322,PT_D3_85_1_S1-E4_6679,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_85,PT_D3_85,PRETERM,D3,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_85_2_S1-F4_6680,LFQ intensity PT_D3_85_2_S1-F4_6680:322,PT_D3_85_2_S1-F4_6680,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_85,PT_D3_85,PRETERM,D3,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_96_1_S1-A4_6647,LFQ intensity PT_D3_96_1_S1-A4_6647:322,PT_D3_96_1_S1-A4_6647,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_96,PT_D3_96,PRETERM,D3,1,3825.7,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity PT_D3_96_2_S1-B4_6648,LFQ intensity PT_D3_96_2_S1-B4_6648:322,PT_D3_96_2_S1-B4_6648,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D3_96,PT_D3_96,PRETERM,D3,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D1_133_1_S1-A6_6651,LFQ intensity T_D1_133_1_S1-A6_6651:322,T_D1_133_1_S1-A6_6651,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D1_133,T_D1_133,TERM,D1,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D1_133_2_S1-B6_6652,LFQ intensity T_D1_133_2_S1-B6_6652:322,T_D1_133_2_S1-B6_6652,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D1_133,T_D1_133,TERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D1_138_1_S1-G6_6697,LFQ intensity T_D1_138_1_S1-G6_6697:322,T_D1_138_1_S1-G6_6697,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D1_138,T_D1_138,TERM,D1,1,5503.6,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D1_138_2_S1-H6_6698,LFQ intensity T_D1_138_2_S1-H6_6698:322,T_D1_138_2_S1-H6_6698,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D1_138,T_D1_138,TERM,D1,2,5209.3,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D1_165_1_S1-A7_6653,LFQ intensity T_D1_165_1_S1-A7_6653:322,T_D1_165_1_S1-A7_6653,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D1_165,T_D1_165,TERM,D1,1,1460.2,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D1_165_2_S1-B7_6654,LFQ intensity T_D1_165_2_S1-B7_6654:322,T_D1_165_2_S1-B7_6654,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D1_165,T_D1_165,TERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D1_173_1_S1-E6_6683,LFQ intensity T_D1_173_1_S1-E6_6683:322,T_D1_173_1_S1-E6_6683,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D1_173,T_D1_173,TERM,D1,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D1_173_2_S1-F6_6684,LFQ intensity T_D1_173_2_S1-F6_6684:322,T_D1_173_2_S1-F6_6684,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D1_173,T_D1_173,TERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D1_186_1_S1-C6_6667,LFQ intensity T_D1_186_1_S1-C6_6667:322,T_D1_186_1_S1-C6_6667,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D1_186,T_D1_186,TERM,D1,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D1_186_2_S1-D6_6668,LFQ intensity T_D1_186_2_S1-D6_6668:322,T_D1_186_2_S1-D6_6668,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D1_186,T_D1_186,TERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D3_119a_1_S1-E7_6685,LFQ intensity T_D3_119a_1_S1-E7_6685:322,T_D3_119a_1_S1-E7_6685,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D3_119a,T_D3_119a,TERM,D3,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D3_119a_2_S1-F7_6686,LFQ intensity T_D3_119a_2_S1-F7_6686:322,T_D3_119a_2_S1-F7_6686,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D3_119a,T_D3_119a,TERM,D3,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D3_119b_1_S1-A8_6655,LFQ intensity T_D3_119b_1_S1-A8_6655:322,T_D3_119b_1_S1-A8_6655,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D3_119b,T_D3_119b,TERM,D3,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D3_119b_2_S1-B8_6656,LFQ intensity T_D3_119b_2_S1-B8_6656:322,T_D3_119b_2_S1-B8_6656,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D3_119b,T_D3_119b,TERM,D3,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D3_155_1_S1-G7_6699,LFQ intensity T_D3_155_1_S1-G7_6699:322,T_D3_155_1_S1-G7_6699,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D3_155,T_D3_155,TERM,D3,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D3_155_2_S1-H7_6700,LFQ intensity T_D3_155_2_S1-H7_6700:322,T_D3_155_2_S1-H7_6700,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D3_155,T_D3_155,TERM,D3,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D3_178_1_S1-C7_6669,LFQ intensity T_D3_178_1_S1-C7_6669:322,T_D3_178_1_S1-C7_6669,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D3_178,T_D3_178,TERM,D3,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D3_178_2_S1-D7_6670,LFQ intensity T_D3_178_2_S1-D7_6670:322,T_D3_178_2_S1-D7_6670,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D3_178,T_D3_178,TERM,D3,2,6379.6,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D3_198_1_S1-C8_6671,LFQ intensity T_D3_198_1_S1-C8_6671:322,T_D3_198_1_S1-C8_6671,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D3_198,T_D3_198,TERM,D3,1,78890.0,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,322,LFQ intensity T_D3_198_2_S1-D8_6672,LFQ intensity T_D3_198_2_S1-D8_6672:322,T_D3_198_2_S1-D8_6672,P09493,P67936;P06753;CON__Q3SX28;P07951;P09493,T_D3_198,T_D3_198,TERM,D3,2,82556.0,POSITIVE,true
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_16_1_S1-A1_6641,LFQ intensity PT_D1_16_1_S1-A1_6641:325,PT_D1_16_1_S1-A1_6641,P68363,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_16,PT_D1_16,PRETERM,D1,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_16_1_S1-A1_6641,LFQ intensity PT_D1_16_1_S1-A1_6641:325,PT_D1_16_1_S1-A1_6641,P68366,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_16,PT_D1_16,PRETERM,D1,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_16_1_S1-A1_6641,LFQ intensity PT_D1_16_1_S1-A1_6641:325,PT_D1_16_1_S1-A1_6641,Q9NY65,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_16,PT_D1_16,PRETERM,D1,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_16_2_S1-B1_6642,LFQ intensity PT_D1_16_2_S1-B1_6642:325,PT_D1_16_2_S1-B1_6642,P68363,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_16,PT_D1_16,PRETERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_16_2_S1-B1_6642,LFQ intensity PT_D1_16_2_S1-B1_6642:325,PT_D1_16_2_S1-B1_6642,P68366,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_16,PT_D1_16,PRETERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_16_2_S1-B1_6642,LFQ intensity PT_D1_16_2_S1-B1_6642:325,PT_D1_16_2_S1-B1_6642,Q9NY65,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_16,PT_D1_16,PRETERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_18_1_S1-C1_6657,LFQ intensity PT_D1_18_1_S1-C1_6657:325,PT_D1_18_1_S1-C1_6657,P68363,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_18,PT_D1_18,PRETERM,D1,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_18_1_S1-C1_6657,LFQ intensity PT_D1_18_1_S1-C1_6657:325,PT_D1_18_1_S1-C1_6657,P68366,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_18,PT_D1_18,PRETERM,D1,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_18_1_S1-C1_6657,LFQ intensity PT_D1_18_1_S1-C1_6657:325,PT_D1_18_1_S1-C1_6657,Q9NY65,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_18,PT_D1_18,PRETERM,D1,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_18_2_S1-D1_6658,LFQ intensity PT_D1_18_2_S1-D1_6658:325,PT_D1_18_2_S1-D1_6658,P68363,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_18,PT_D1_18,PRETERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_18_2_S1-D1_6658,LFQ intensity PT_D1_18_2_S1-D1_6658:325,PT_D1_18_2_S1-D1_6658,P68366,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_18,PT_D1_18,PRETERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_18_2_S1-D1_6658,LFQ intensity PT_D1_18_2_S1-D1_6658:325,PT_D1_18_2_S1-D1_6658,Q9NY65,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_18,PT_D1_18,PRETERM,D1,2,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_20_1_S1-E1_6673,LFQ intensity PT_D1_20_1_S1-E1_6673:325,PT_D1_20_1_S1-E1_6673,P68363,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_20,PT_D1_20,PRETERM,D1,1,0.0,EXPLICIT_ZERO,false
PXD064962_UCD_EVENT,University College Dublin / Conway Institute,protein_groups,325,LFQ intensity PT_D1_20_1_S1-E1_6673,LFQ intensity PT_D1_20_1_S1-E1_6673:325,PT_D1_20_1_S1-E1_6673,P68366,P68366;Q9BQE3;Q71U36;P68363;P0DPH8;P0DPH7;Q9NY65;Q6PEY2,PT_D1_20,PT_D1_20,PRETERM,D1,1,0.0,EXPLICIT_ZERO,false
