source_id,laboratory_anchor,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,canonical_accession,measurement_batch_id,biological_unit_id,condition_label,analysis_candidate_eligible,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity iST_289,O75083,O75083,R4_PMC13106918_iST_2,POOLED_HUMAN_PLASMA_8_DONORS,iST,true,LFQ_INTENSITY,3102900,POSITIVE_FINITE,true
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity iST_389,O75083,O75083,R4_PMC13106918_iST_3,POOLED_HUMAN_PLASMA_8_DONORS,iST,true,LFQ_INTENSITY,2079200,POSITIVE_FINITE,true
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity iST_489,O75083,O75083,R4_PMC13106918_iST_4,POOLED_HUMAN_PLASMA_8_DONORS,iST,true,LFQ_INTENSITY,2790500,POSITIVE_FINITE,true
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity Pmax_189,O75083,O75083,R4_PMC13106918_Pmax_1,POOLED_HUMAN_PLASMA_8_DONORS,Pmax,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity Pmax_289,O75083,O75083,R4_PMC13106918_Pmax_2,POOLED_HUMAN_PLASMA_8_DONORS,Pmax,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity Pmax_389,O75083,O75083,R4_PMC13106918_Pmax_3,POOLED_HUMAN_PLASMA_8_DONORS,Pmax,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity Pmax_489,O75083,O75083,R4_PMC13106918_Pmax_4,POOLED_HUMAN_PLASMA_8_DONORS,Pmax,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity RapiG_189,O75083,O75083,R4_PMC13106918_RapiG_1,POOLED_HUMAN_PLASMA_8_DONORS,RapiG,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity RapiG_289,O75083,O75083,R4_PMC13106918_RapiG_2,POOLED_HUMAN_PLASMA_8_DONORS,RapiG,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity RapiG_389,O75083,O75083,R4_PMC13106918_RapiG_3,POOLED_HUMAN_PLASMA_8_DONORS,RapiG,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity RapiG_489,O75083,O75083,R4_PMC13106918_RapiG_4,POOLED_HUMAN_PLASMA_8_DONORS,RapiG,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity STD_189,O75083,O75083,R4_PMC13106918_STD_1,POOLED_HUMAN_PLASMA_8_DONORS,STD,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity STD_289,O75083,O75083,R4_PMC13106918_STD_2,POOLED_HUMAN_PLASMA_8_DONORS,STD,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity STD_389,O75083,O75083,R4_PMC13106918_STD_3,POOLED_HUMAN_PLASMA_8_DONORS,STD,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity STD_489,O75083,O75083,R4_PMC13106918_STD_4,POOLED_HUMAN_PLASMA_8_DONORS,STD,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity Strap_189,O75083,O75083,R4_PMC13106918_Strap_1,POOLED_HUMAN_PLASMA_8_DONORS,Strap,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity Strap_289,O75083,O75083,R4_PMC13106918_Strap_2,POOLED_HUMAN_PLASMA_8_DONORS,Strap,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity Strap_389,O75083,O75083,R4_PMC13106918_Strap_3,POOLED_HUMAN_PLASMA_8_DONORS,Strap,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,89,LFQ intensity Strap_489,O75083,O75083,R4_PMC13106918_Strap_4,POOLED_HUMAN_PLASMA_8_DONORS,Strap,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,protein_groups,proteinGroups.txt,96,LFQ intensity iST_196,O75531,O75531,R4_PMC13106918_iST_1,POOLED_HUMAN_PLASMA_8_DONORS,iST,true,LFQ_INTENSITY,0,NUMERIC_ZERO,false
