source_id,laboratory_anchor,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,canonical_accession,measurement_batch_id,biological_unit_id,condition_label,analysis_candidate_eligible,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,199,J199,Q16643,Q16643,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,1.8499999999999999e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,199,K199,Q16643,Q16643,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,1.9400000000000001e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,202,I202,P30101,P30101,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,5.9200000000000002e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,202,J202,P30101,P30101,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,5.5399999999999998e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,202,K202,P30101,P30101,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,5.8900000000000002e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,226,I226,P11166,P11166,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,2.9099999999999999e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,226,J226,P11166,P11166,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,3.1399999999999998e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,226,K226,P11166,P11166,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,3.15e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,228,I228,Q9HDC9,Q9HDC9,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,4.4700000000000002e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,228,J228,Q9HDC9,Q9HDC9,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,4.7200000000000002e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,228,K228,Q9HDC9,Q9HDC9,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,4.6600000000000001e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,231,I231,P55072,P55072,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,2.97e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,231,J231,P55072,P55072,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,3.4900000000000001e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,231,K231,P55072,P55072,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,3.3599999999999997e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,240,I240,P11021,P11021,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,1.1199999999999999e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,240,J240,P11021,P11021,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,8.8699999999999998e-06,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,240,K240,P11021,P11021,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,1.2500000000000001e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,242,I242,O00299,O00299,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,2.4600000000000002e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,242,J242,O00299,O00299,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,1.9400000000000001e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,242,K242,O00299,O00299,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,2.1100000000000001e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,244,I244,P16615,P16615,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,9.02e-06,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,244,J244,P16615,P16615,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,9.2e-06,POSITIVE_FINITE,true
