analysis_unit_id,source_article_doi,source_pmcid,source_license,source_asset_id,source_worksheet,source_row,source_cell,protein_source_identifier,result_unit_id,particle,assay_replicate,author_reported_lfq,author_value_state
PXD017052:Sheet1:366:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,366,Sheet1!BW366,P02749;CON__P17690,EXP18102_X1116_A_MSB37290A,SP-011-001,1,840100000,NUMERIC
PXD017052:Sheet1:367:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,367,Sheet1!BO367,P02751-1;P02751-8;P02751-3;P02751;P02751-14;P02751-7;P02751-17;P02751-9;P02751-11;P02751-6;P02751-4;P02751-12;P02751-16;P02751-2,EXP18102_X1066_A_MSB37240A,SP-003-001,2,2774900000,NUMERIC
PXD017052:Sheet1:367:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,367,Sheet1!BP367,P02751-1;P02751-8;P02751-3;P02751;P02751-14;P02751-7;P02751-17;P02751-9;P02751-11;P02751-6;P02751-4;P02751-12;P02751-16;P02751-2,EXP18102_X1067_A_MSB37241A,SP-003-001,1,2932600000,NUMERIC
PXD017052:Sheet1:367:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,367,Sheet1!BQ367,P02751-1;P02751-8;P02751-3;P02751;P02751-14;P02751-7;P02751-17;P02751-9;P02751-11;P02751-6;P02751-4;P02751-12;P02751-16;P02751-2,EXP18102_X1068_A_MSB37242A,SP-003-001,3,2241700000,NUMERIC
PXD017052:Sheet1:367:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,367,Sheet1!BR367,P02751-1;P02751-8;P02751-3;P02751;P02751-14;P02751-7;P02751-17;P02751-9;P02751-11;P02751-6;P02751-4;P02751-12;P02751-16;P02751-2,EXP18102_X1108_A_MSB37282A,SP-007-002,1,58889000000,NUMERIC
PXD017052:Sheet1:367:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,367,Sheet1!BS367,P02751-1;P02751-8;P02751-3;P02751;P02751-14;P02751-7;P02751-17;P02751-9;P02751-11;P02751-6;P02751-4;P02751-12;P02751-16;P02751-2,EXP18102_X1109_A_MSB37283A,SP-007-002,3,62474000000,NUMERIC
PXD017052:Sheet1:367:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,367,Sheet1!BT367,P02751-1;P02751-8;P02751-3;P02751;P02751-14;P02751-7;P02751-17;P02751-9;P02751-11;P02751-6;P02751-4;P02751-12;P02751-16;P02751-2,EXP18102_X1110_B_MSB37284B,SP-007-002,2,85992000000,NUMERIC
PXD017052:Sheet1:367:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,367,Sheet1!BU367,P02751-1;P02751-8;P02751-3;P02751;P02751-14;P02751-7;P02751-17;P02751-9;P02751-11;P02751-6;P02751-4;P02751-12;P02751-16;P02751-2,EXP18102_X1114_A_MSB37288A,SP-011-001,3,2068200000,NUMERIC
PXD017052:Sheet1:367:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,367,Sheet1!BV367,P02751-1;P02751-8;P02751-3;P02751;P02751-14;P02751-7;P02751-17;P02751-9;P02751-11;P02751-6;P02751-4;P02751-12;P02751-16;P02751-2,EXP18102_X1115_A_MSB37289A,SP-011-001,2,1949300000,NUMERIC
PXD017052:Sheet1:367:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,367,Sheet1!BW367,P02751-1;P02751-8;P02751-3;P02751;P02751-14;P02751-7;P02751-17;P02751-9;P02751-11;P02751-6;P02751-4;P02751-12;P02751-16;P02751-2,EXP18102_X1116_A_MSB37290A,SP-011-001,1,1897100000,NUMERIC
PXD017052:Sheet1:368:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,368,Sheet1!BO368,P02751-5,EXP18102_X1066_A_MSB37240A,SP-003-001,2,0,NUMERIC
PXD017052:Sheet1:368:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,368,Sheet1!BP368,P02751-5,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:368:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,368,Sheet1!BQ368,P02751-5,EXP18102_X1068_A_MSB37242A,SP-003-001,3,0,NUMERIC
PXD017052:Sheet1:368:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,368,Sheet1!BR368,P02751-5,EXP18102_X1108_A_MSB37282A,SP-007-002,1,0,NUMERIC
PXD017052:Sheet1:368:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,368,Sheet1!BS368,P02751-5,EXP18102_X1109_A_MSB37283A,SP-007-002,3,7736400,NUMERIC
PXD017052:Sheet1:368:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,368,Sheet1!BT368,P02751-5,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:368:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,368,Sheet1!BU368,P02751-5,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
PXD017052:Sheet1:368:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,368,Sheet1!BV368,P02751-5,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:368:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,368,Sheet1!BW368,P02751-5,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:369:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,369,Sheet1!BO369,Q5VY30;P02753,EXP18102_X1066_A_MSB37240A,SP-003-001,2,0,NUMERIC
PXD017052:Sheet1:369:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,369,Sheet1!BP369,Q5VY30;P02753,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:369:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,369,Sheet1!BQ369,Q5VY30;P02753,EXP18102_X1068_A_MSB37242A,SP-003-001,3,0,NUMERIC
PXD017052:Sheet1:369:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,369,Sheet1!BR369,Q5VY30;P02753,EXP18102_X1108_A_MSB37282A,SP-007-002,1,78099000,NUMERIC
PXD017052:Sheet1:369:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,369,Sheet1!BS369,Q5VY30;P02753,EXP18102_X1109_A_MSB37283A,SP-007-002,3,192630000,NUMERIC
PXD017052:Sheet1:369:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,369,Sheet1!BT369,Q5VY30;P02753,EXP18102_X1110_B_MSB37284B,SP-007-002,2,252860000,NUMERIC
PXD017052:Sheet1:369:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,369,Sheet1!BU369,Q5VY30;P02753,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
PXD017052:Sheet1:369:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,369,Sheet1!BV369,Q5VY30;P02753,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:369:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,369,Sheet1!BW369,Q5VY30;P02753,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:370:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,370,Sheet1!BO370,P02760;S4R3Y4,EXP18102_X1066_A_MSB37240A,SP-003-001,2,16336000,NUMERIC
PXD017052:Sheet1:370:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,370,Sheet1!BP370,P02760;S4R3Y4,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:370:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,370,Sheet1!BQ370,P02760;S4R3Y4,EXP18102_X1068_A_MSB37242A,SP-003-001,3,0,NUMERIC
PXD017052:Sheet1:370:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,370,Sheet1!BR370,P02760;S4R3Y4,EXP18102_X1108_A_MSB37282A,SP-007-002,1,7410400000,NUMERIC
PXD017052:Sheet1:370:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,370,Sheet1!BS370,P02760;S4R3Y4,EXP18102_X1109_A_MSB37283A,SP-007-002,3,7699200000,NUMERIC
PXD017052:Sheet1:370:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,370,Sheet1!BT370,P02760;S4R3Y4,EXP18102_X1110_B_MSB37284B,SP-007-002,2,6842100000,NUMERIC
PXD017052:Sheet1:370:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,370,Sheet1!BU370,P02760;S4R3Y4,EXP18102_X1114_A_MSB37288A,SP-011-001,3,1661000000,NUMERIC
PXD017052:Sheet1:370:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,370,Sheet1!BV370,P02760;S4R3Y4,EXP18102_X1115_A_MSB37289A,SP-011-001,2,1848600000,NUMERIC
PXD017052:Sheet1:370:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,370,Sheet1!BW370,P02760;S4R3Y4,EXP18102_X1116_A_MSB37290A,SP-011-001,1,806020000,NUMERIC
PXD017052:Sheet1:371:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,371,Sheet1!BO371,P02763,EXP18102_X1066_A_MSB37240A,SP-003-001,2,596110000,NUMERIC
PXD017052:Sheet1:371:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,371,Sheet1!BP371,P02763,EXP18102_X1067_A_MSB37241A,SP-003-001,1,152320000,NUMERIC
PXD017052:Sheet1:371:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,371,Sheet1!BQ371,P02763,EXP18102_X1068_A_MSB37242A,SP-003-001,3,177740000,NUMERIC
PXD017052:Sheet1:371:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,371,Sheet1!BR371,P02763,EXP18102_X1108_A_MSB37282A,SP-007-002,1,382070000,NUMERIC
PXD017052:Sheet1:371:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,371,Sheet1!BS371,P02763,EXP18102_X1109_A_MSB37283A,SP-007-002,3,103030000,NUMERIC
PXD017052:Sheet1:371:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,371,Sheet1!BT371,P02763,EXP18102_X1110_B_MSB37284B,SP-007-002,2,300770000,NUMERIC
PXD017052:Sheet1:371:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,371,Sheet1!BU371,P02763,EXP18102_X1114_A_MSB37288A,SP-011-001,3,258780000,NUMERIC
PXD017052:Sheet1:371:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,371,Sheet1!BV371,P02763,EXP18102_X1115_A_MSB37289A,SP-011-001,2,543480000,NUMERIC
PXD017052:Sheet1:371:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,371,Sheet1!BW371,P02763,EXP18102_X1116_A_MSB37290A,SP-011-001,1,49788000,NUMERIC
PXD017052:Sheet1:372:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,372,Sheet1!BO372,P02766;A0A087WT59;A0A087WV45,EXP18102_X1066_A_MSB37240A,SP-003-001,2,391600000,NUMERIC
PXD017052:Sheet1:372:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,372,Sheet1!BP372,P02766;A0A087WT59;A0A087WV45,EXP18102_X1067_A_MSB37241A,SP-003-001,1,208320000,NUMERIC
PXD017052:Sheet1:372:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,372,Sheet1!BQ372,P02766;A0A087WT59;A0A087WV45,EXP18102_X1068_A_MSB37242A,SP-003-001,3,383280000,NUMERIC
PXD017052:Sheet1:372:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,372,Sheet1!BR372,P02766;A0A087WT59;A0A087WV45,EXP18102_X1108_A_MSB37282A,SP-007-002,1,19789000000,NUMERIC
PXD017052:Sheet1:372:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,372,Sheet1!BS372,P02766;A0A087WT59;A0A087WV45,EXP18102_X1109_A_MSB37283A,SP-007-002,3,21253000000,NUMERIC
PXD017052:Sheet1:372:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,372,Sheet1!BT372,P02766;A0A087WT59;A0A087WV45,EXP18102_X1110_B_MSB37284B,SP-007-002,2,32269000000,NUMERIC
PXD017052:Sheet1:372:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,372,Sheet1!BU372,P02766;A0A087WT59;A0A087WV45,EXP18102_X1114_A_MSB37288A,SP-011-001,3,2836600000,NUMERIC
PXD017052:Sheet1:372:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,372,Sheet1!BV372,P02766;A0A087WT59;A0A087WV45,EXP18102_X1115_A_MSB37289A,SP-011-001,2,3369300000,NUMERIC
PXD017052:Sheet1:372:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,372,Sheet1!BW372,P02766;A0A087WT59;A0A087WV45,EXP18102_X1116_A_MSB37290A,SP-011-001,1,2315600000,NUMERIC
PXD017052:Sheet1:373:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,373,Sheet1!BO373,P02775,EXP18102_X1066_A_MSB37240A,SP-003-001,2,1666100000,NUMERIC
PXD017052:Sheet1:373:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,373,Sheet1!BP373,P02775,EXP18102_X1067_A_MSB37241A,SP-003-001,1,1982100000,NUMERIC
PXD017052:Sheet1:373:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,373,Sheet1!BQ373,P02775,EXP18102_X1068_A_MSB37242A,SP-003-001,3,1292300000,NUMERIC
PXD017052:Sheet1:373:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,373,Sheet1!BR373,P02775,EXP18102_X1108_A_MSB37282A,SP-007-002,1,1006800000,NUMERIC
PXD017052:Sheet1:373:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,373,Sheet1!BS373,P02775,EXP18102_X1109_A_MSB37283A,SP-007-002,3,901930000,NUMERIC
PXD017052:Sheet1:373:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,373,Sheet1!BT373,P02775,EXP18102_X1110_B_MSB37284B,SP-007-002,2,1121000000,NUMERIC
PXD017052:Sheet1:373:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,373,Sheet1!BU373,P02775,EXP18102_X1114_A_MSB37288A,SP-011-001,3,10871000000,NUMERIC
PXD017052:Sheet1:373:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,373,Sheet1!BV373,P02775,EXP18102_X1115_A_MSB37289A,SP-011-001,2,10492000000,NUMERIC
PXD017052:Sheet1:373:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,373,Sheet1!BW373,P02775,EXP18102_X1116_A_MSB37290A,SP-011-001,1,9292100000,NUMERIC
PXD017052:Sheet1:374:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,374,Sheet1!BO374,P02776;P10720,EXP18102_X1066_A_MSB37240A,SP-003-001,2,4910400000,NUMERIC
PXD017052:Sheet1:374:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,374,Sheet1!BP374,P02776;P10720,EXP18102_X1067_A_MSB37241A,SP-003-001,1,3878200000,NUMERIC
PXD017052:Sheet1:374:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,374,Sheet1!BQ374,P02776;P10720,EXP18102_X1068_A_MSB37242A,SP-003-001,3,6353000000,NUMERIC
PXD017052:Sheet1:374:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,374,Sheet1!BR374,P02776;P10720,EXP18102_X1108_A_MSB37282A,SP-007-002,1,607150000,NUMERIC
PXD017052:Sheet1:374:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,374,Sheet1!BS374,P02776;P10720,EXP18102_X1109_A_MSB37283A,SP-007-002,3,473060000,NUMERIC
PXD017052:Sheet1:374:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,374,Sheet1!BT374,P02776;P10720,EXP18102_X1110_B_MSB37284B,SP-007-002,2,354230000,NUMERIC
PXD017052:Sheet1:374:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,374,Sheet1!BU374,P02776;P10720,EXP18102_X1114_A_MSB37288A,SP-011-001,3,2332600000,NUMERIC
PXD017052:Sheet1:374:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,374,Sheet1!BV374,P02776;P10720,EXP18102_X1115_A_MSB37289A,SP-011-001,2,1638600000,NUMERIC
PXD017052:Sheet1:374:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,374,Sheet1!BW374,P02776;P10720,EXP18102_X1116_A_MSB37290A,SP-011-001,1,2235500000,NUMERIC
PXD017052:Sheet1:375:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,375,Sheet1!BO375,P02787;F8WCI6;CON__Q2HJF0,EXP18102_X1066_A_MSB37240A,SP-003-001,2,1500700000,NUMERIC
PXD017052:Sheet1:375:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,375,Sheet1!BP375,P02787;F8WCI6;CON__Q2HJF0,EXP18102_X1067_A_MSB37241A,SP-003-001,1,818120000,NUMERIC
PXD017052:Sheet1:375:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,375,Sheet1!BQ375,P02787;F8WCI6;CON__Q2HJF0,EXP18102_X1068_A_MSB37242A,SP-003-001,3,1131500000,NUMERIC
PXD017052:Sheet1:375:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,375,Sheet1!BR375,P02787;F8WCI6;CON__Q2HJF0,EXP18102_X1108_A_MSB37282A,SP-007-002,1,3306600000,NUMERIC
PXD017052:Sheet1:375:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,375,Sheet1!BS375,P02787;F8WCI6;CON__Q2HJF0,EXP18102_X1109_A_MSB37283A,SP-007-002,3,359040000,NUMERIC
PXD017052:Sheet1:375:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,375,Sheet1!BT375,P02787;F8WCI6;CON__Q2HJF0,EXP18102_X1110_B_MSB37284B,SP-007-002,2,298320000,NUMERIC
PXD017052:Sheet1:375:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,375,Sheet1!BU375,P02787;F8WCI6;CON__Q2HJF0,EXP18102_X1114_A_MSB37288A,SP-011-001,3,1095100000,NUMERIC
PXD017052:Sheet1:375:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,375,Sheet1!BV375,P02787;F8WCI6;CON__Q2HJF0,EXP18102_X1115_A_MSB37289A,SP-011-001,2,2048800000,NUMERIC
PXD017052:Sheet1:375:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,375,Sheet1!BW375,P02787;F8WCI6;CON__Q2HJF0,EXP18102_X1116_A_MSB37290A,SP-011-001,1,1055100000,NUMERIC
PXD017052:Sheet1:376:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,376,Sheet1!BO376,P02790;Q9BS19,EXP18102_X1066_A_MSB37240A,SP-003-001,2,1198700000,NUMERIC
PXD017052:Sheet1:376:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,376,Sheet1!BP376,P02790;Q9BS19,EXP18102_X1067_A_MSB37241A,SP-003-001,1,1131400000,NUMERIC
PXD017052:Sheet1:376:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,376,Sheet1!BQ376,P02790;Q9BS19,EXP18102_X1068_A_MSB37242A,SP-003-001,3,793950000,NUMERIC
PXD017052:Sheet1:376:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,376,Sheet1!BR376,P02790;Q9BS19,EXP18102_X1108_A_MSB37282A,SP-007-002,1,807770000,NUMERIC
PXD017052:Sheet1:376:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,376,Sheet1!BS376,P02790;Q9BS19,EXP18102_X1109_A_MSB37283A,SP-007-002,3,298660000,NUMERIC
PXD017052:Sheet1:376:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,376,Sheet1!BT376,P02790;Q9BS19,EXP18102_X1110_B_MSB37284B,SP-007-002,2,402280000,NUMERIC
PXD017052:Sheet1:376:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,376,Sheet1!BU376,P02790;Q9BS19,EXP18102_X1114_A_MSB37288A,SP-011-001,3,21485000000,NUMERIC
PXD017052:Sheet1:376:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,376,Sheet1!BV376,P02790;Q9BS19,EXP18102_X1115_A_MSB37289A,SP-011-001,2,15690000000,NUMERIC
