model_id,measurement_batch_id,protein_count,spearman,mae,rmse,biological_unit_id,spearman_status
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0041_Healthy:SP-007,19,0.18947368421052632,0.2489355334489223,0.29532461374707997,014-0041,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0041_Healthy:SP-333,23,-0.025691699604743084,0.2793573887834858,0.3136692449916475,014-0041,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0041_Healthy:SP-339,22,0.014116318464144552,0.27190106867439945,0.31260017297112275,014-0041,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0049_Healthy:SP-003,30,0.03492769744160178,0.2771640033126241,0.3108619094777031,014-0049,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0049_Healthy:SP-006,32,0.19134897360703812,0.2568875866835979,0.2963058912427074,014-0049,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0049_Healthy:SP-007,24,0.2252173913043478,0.26485512967860014,0.2947057166248414,014-0049,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0049_Healthy:SP-333,15,0.18571428571428572,0.2673363074831302,0.30410759615109223,014-0049,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0049_Healthy:SP-339,24,0.0391304347826087,0.25679236811649736,0.3099712028752116,014-0049,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0052_Healthy:SP-003,30,-0.059844271412680755,0.27470744434310024,0.31764264701319656,014-0052,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0052_Healthy:SP-006,28,0.05199781061850027,0.26925842567785113,0.30815877204890213,014-0052,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0052_Healthy:SP-007,27,0.18376068376068377,0.2603460215805727,0.2974756847097053,014-0052,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0052_Healthy:SP-333,12,-0.22377622377622378,0.3136985297433126,0.34822552445925015,014-0052,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0052_Healthy:SP-339,19,0.056140350877192984,0.26213311744508333,0.31480740283836683,014-0052,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0065_Healthy:SP-003,27,-0.023809523809523808,0.26256065024885733,0.3158030991190462,014-0065,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0065_Healthy:SP-006,32,0.12390029325513197,0.2620434779640208,0.3029786992718355,014-0065,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0065_Healthy:SP-007,21,0.08311688311688312,0.25981836765915584,0.3037066423171886,014-0065,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0065_Healthy:SP-333,13,-0.06043956043956044,0.2860475942503792,0.3276455477248811,014-0065,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0065_Healthy:SP-339,12,-0.08391608391608392,0.27011104235945577,0.32753074466859244,014-0065,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0066_Healthy:SP-003,31,-0.07822580645161291,0.28360088390447863,0.3190840289516456,014-0066,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0066_Healthy:SP-006,32,0.20967741935483872,0.24975066304394042,0.29599648140616014,014-0066,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0066_Healthy:SP-007,29,0.3522167487684729,0.24055452311828307,0.28260453483164855,014-0066,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0066_Healthy:SP-333,16,0.029411764705882353,0.2682972869115028,0.3191718115438989,014-0066,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0066_Healthy:SP-339,28,-0.16803503010399562,0.2775932933651465,0.32589180119835737,014-0066,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0068_Healthy:SP-003,33,-0.042446524064171126,0.2754707597820637,0.3169508087784442,014-0068,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0068_Healthy:SP-006,33,0.1627673796791444,0.2567951026501141,0.2997703889695277,014-0068,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0068_Healthy:SP-007,28,0.3278598795840175,0.24510765844923124,0.28705146362818135,014-0068,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0068_Healthy:SP-333,15,0.13214285714285715,0.2662023365975162,0.31047075698678955,014-0068,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:014-0068_Healthy:SP-339,18,0.054695562435500514,0.2630391441193907,0.31554794476576364,014-0068,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:015-0005_Early:SP-003,32,0.08357771260997067,0.2686009534796811,0.3066492666885674,015-0005,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:015-0005_Early:SP-006,34,0.21283422459893048,0.2547811775748124,0.2948254627015891,015-0005,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:015-0005_Early:SP-007,30,0.2778642936596218,0.25373801385368505,0.2884358204385293,015-0005,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:015-0005_Early:SP-333,19,0.1631578947368421,0.25886508875305625,0.30431057572392894,015-0005,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:015-0005_Early:SP-339,29,0.042364532019704436,0.26992182170883694,0.3095087893326597,015-0005,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:015-0007_Early:SP-003,33,0.023061497326203207,0.26888609180054324,0.3109103555452236,015-0007,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:015-0007_Early:SP-006,32,0.1532258064516129,0.25934343995243003,0.29956273438132364,015-0007,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:015-0007_Early:SP-007,24,0.24,0.26413305321381725,0.2929744477158887,015-0007,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:015-0007_Early:SP-333,13,0.054945054945054944,0.28981886213360897,0.3244386246038293,015-0007,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:015-0007_Early:SP-339,28,-0.05747126436781609,0.2755832992757031,0.3170936386402648,015-0007,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:017-0071_Early:SP-003,10,-0.7333333333333333,0.3333048833473983,0.38610536250225397,017-0071,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:017-0071_Early:SP-006,13,-0.34065934065934067,0.3180104059704375,0.3449711125992158,017-0071,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:018-0004_Early:SP-003,33,-0.20320855614973263,0.2826370375971137,0.32912783021170416,018-0004,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:018-0004_Early:SP-006,34,0.11871657754010695,0.259980861301959,0.3020332993620293,018-0004,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:018-0004_Early:SP-007,30,0.12169076751946607,0.26188773037937485,0.29839901079609255,018-0004,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:018-0004_Early:SP-333,25,0.07692307692307693,0.2552185530633138,0.30930634920333067,018-0004,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:018-0004_Early:SP-339,30,-0.18487208008898776,0.2841426987212785,0.32763212007399467,018-0004,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:019-0003_Early:SP-003,13,-0.4230769230769231,0.3117478373173957,0.3569670530739025,019-0003,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:019-0003_Early:SP-006,17,-0.03431372549019608,0.27356857067188955,0.3171854810794978,019-0003,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0004_Healthy:SP-003,32,0.05865102639296188,0.25916705896190356,0.30860918479708455,020-0004,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0004_Healthy:SP-006,33,0.15942513368983957,0.2594668039020958,0.29951391094459395,020-0004,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0004_Healthy:SP-007,32,0.250733137829912,0.24655503164853965,0.2927622933416501,020-0004,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0004_Healthy:SP-333,13,0.2032967032967033,0.28182619353439786,0.31333378636428233,020-0004,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0004_Healthy:SP-339,30,-0.08832035595105674,0.2713295989091852,0.3190258947803097,020-0004,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0006_Healthy:SP-003,33,-0.1300133689839572,0.2697889416002455,0.32327743026159,020-0006,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0006_Healthy:SP-006,33,0.20755347593582887,0.25988100971818573,0.2959206638105279,020-0006,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0006_Healthy:SP-007,29,0.28029556650246307,0.26008710238819005,0.29008868029387175,020-0006,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0006_Healthy:SP-333,17,0.022058823529411766,0.2701936814683435,0.3178255399006369,020-0006,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0006_Healthy:SP-339,27,0.026251526251526252,0.26855432786558037,0.31124544901335516,020-0006,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0007_Healthy:SP-003,32,0.023826979472140762,0.2695485867988023,0.3112866620635419,020-0007,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0007_Healthy:SP-006,33,0.1590909090909091,0.26095126353532777,0.2984988260686423,020-0007,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0007_Healthy:SP-007,28,0.19813902572523262,0.2529090511943363,0.29842737601415403,020-0007,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0007_Healthy:SP-333,17,0.09558823529411764,0.25950205645629,0.3120319299887925,020-0007,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0007_Healthy:SP-339,28,-0.06294471811713191,0.27498520728695997,0.3171368996883255,020-0007,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0011_Healthy:SP-003,32,-0.0032991202346041057,0.26534355293723133,0.3136304638209646,020-0011,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0011_Healthy:SP-006,29,0.07536945812807881,0.2640707068199353,0.3086470084794757,020-0011,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0011_Healthy:SP-007,28,0.14340448823207444,0.26357703155363293,0.302584502419713,020-0011,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0011_Healthy:SP-333,15,0.1357142857142857,0.26840486565839444,0.3150074412844037,020-0011,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0011_Healthy:SP-339,26,-0.003076923076923077,0.2749762446649914,0.3151639038438212,020-0011,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0014_Healthy:SP-003,28,-0.09304871373836891,0.2666896741423112,0.321573695395286,020-0014,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0014_Healthy:SP-006,24,-0.008695652173913044,0.27384183559638103,0.31327654698341756,020-0014,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0014_Healthy:SP-007,19,0.5350877192982456,0.23226159751450356,0.2673368079003998,020-0014,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0014_Healthy:SP-333,10,-0.10303030303030303,0.3180943982815655,0.3444376757496958,020-0014,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0014_Healthy:SP-339,14,-0.07692307692307693,0.2747321384661115,0.32604762040145235,020-0014,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0015_Healthy:SP-003,33,-0.028409090909090908,0.26789500220630613,0.3159559188800514,020-0015,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0015_Healthy:SP-006,33,0.13502673796791445,0.2617749491121251,0.3007247670205587,020-0015,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0015_Healthy:SP-007,29,0.22512315270935962,0.26451483327356046,0.2952749372736021,020-0015,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0015_Healthy:SP-333,25,-0.02846153846153846,0.28092368527059824,0.3164329151878609,020-0015,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0015_Healthy:SP-339,29,0.019704433497536946,0.26879515784743063,0.3114353489432227,020-0015,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0016_Healthy:SP-003,32,-0.0967741935483871,0.27647886376545994,0.3210631080319709,020-0016,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0016_Healthy:SP-006,33,0.18683155080213903,0.25813390227957117,0.29803321254187337,020-0016,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0016_Healthy:SP-007,25,0.19538461538461538,0.2515925815233124,0.2980917457570967,020-0016,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0016_Healthy:SP-333,14,0.07252747252747253,0.27003583594772,0.3174862011289949,020-0016,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0016_Healthy:SP-339,23,-0.06818181818181818,0.27121068528339576,0.32152124250410125,020-0016,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0017_Healthy:SP-003,29,-0.09064039408866995,0.27160431471207425,0.31902303250155073,020-0017,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0017_Healthy:SP-006,21,0.24805194805194805,0.2524234882771008,0.29521845096001653,020-0017,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0017_Healthy:SP-007,25,0.22538461538461538,0.2460626092738341,0.29427896427620415,020-0017,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0017_Healthy:SP-333,11,-0.07272727272727272,0.30523534890908555,0.34010467474914013,020-0017,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0017_Healthy:SP-339,19,-0.054385964912280704,0.29168852132946277,0.3239296036040693,020-0017,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0019_Healthy:SP-003,25,-0.12153846153846154,0.2625565356419521,0.3212157630251891,020-0019,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0019_Healthy:SP-006,24,0.08956521739130435,0.2630955155402042,0.3066349444386049,020-0019,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0019_Healthy:SP-007,20,0.12481203007518797,0.26068255397218,0.3013083514348667,020-0019,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0029_Healthy:SP-003,32,-0.032991202346041054,0.27647886376545994,0.316924339643751,020-0029,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0029_Healthy:SP-006,30,0.0046718576195773085,0.2713341737998528,0.3109387925714376,020-0029,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0029_Healthy:SP-007,30,0.3054505005561735,0.2576328444612906,0.2879740023847633,020-0029,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0029_Healthy:SP-333,17,0.37254901960784315,0.2610578671578014,0.2941297338745899,020-0029,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0029_Healthy:SP-339,28,-0.16365626710454298,0.28816450135803245,0.32757245870749024,020-0029,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0032_Healthy:SP-003,32,-0.10483870967741936,0.27043047666868575,0.3221990936395524,020-0032,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0032_Healthy:SP-006,28,0.10892172961138478,0.2591770617936771,0.30307506991875155,020-0032,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0032_Healthy:SP-007,27,0.34065934065934067,0.24485830975250109,0.28435941551469657,020-0032,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0032_Healthy:SP-333,14,0.2043956043956044,0.2711241545705759,0.30978485261839106,020-0032,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0032_Healthy:SP-339,28,-0.07060755336617405,0.27217255538769297,0.31914034738958486,020-0032,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0034_Healthy:SP-003,31,-0.03306451612903226,0.2719748207370315,0.31511172969032697,020-0034,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0034_Healthy:SP-006,30,0.07052280311457175,0.2672840721071674,0.3057836741441353,020-0034,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0034_Healthy:SP-007,27,0.13675213675213677,0.25587913311689253,0.30109142851118587,020-0034,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0034_Healthy:SP-333,10,-0.5151515151515151,0.32027429099207283,0.3658044687065951,020-0034,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0034_Healthy:SP-339,26,-0.09333333333333334,0.27180044280997906,0.3180745373748951,020-0034,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0035_Healthy:SP-003,32,0.053885630498533725,0.2620323963199282,0.308950868997391,020-0035,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0035_Healthy:SP-006,25,0.046153846153846156,0.2680309781626877,0.31040206845390034,020-0035,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0035_Healthy:SP-007,27,0.23443223443223443,0.25080974103197157,0.29433440005489686,020-0035,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0035_Healthy:SP-333,10,0.05454545454545454,0.314334889078392,0.3328447582309709,020-0035,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0035_Healthy:SP-339,21,-0.08181818181818182,0.2759737911749069,0.32269092124250287,020-0035,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0036_Healthy:SP-003,33,-0.00768716577540107,0.2754707597820637,0.3147342299316302,020-0036,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0036_Healthy:SP-006,32,0.1840175953079179,0.258903715715856,0.2977005912659626,020-0036,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0036_Healthy:SP-007,27,0.17032967032967034,0.2639291180430063,0.2982222463193506,020-0036,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0036_Healthy:SP-333,16,0.09117647058823529,0.2753753325554094,0.317818855302887,020-0036,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0036_Healthy:SP-339,31,-0.03951612903225806,0.27112766400116073,0.3161423676396178,020-0036,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0037_Healthy:SP-003,27,-0.24236874236874237,0.28220530291813184,0.33080196104361476,020-0037,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0037_Healthy:SP-006,29,0.2,0.2629181216024849,0.2977855997555079,020-0037,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0037_Healthy:SP-007,24,0.07130434782608695,0.26983176715353274,0.3078940639585064,020-0037,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0037_Healthy:SP-339,13,-0.24175824175824176,0.29929634080572143,0.34262041090504614,020-0037,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0038_Healthy:SP-003,30,-0.14972191323692993,0.27831616653222396,0.3227541269318599,020-0038,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0038_Healthy:SP-006,28,0.013683634373289545,0.2760522925274266,0.31020032686891985,020-0038,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0038_Healthy:SP-007,23,0.20355731225296442,0.2667544673266917,0.2953709280623795,020-0038,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0038_Healthy:SP-333,15,-0.18214285714285713,0.2895928780965302,0.33334267591547595,020-0038,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0038_Healthy:SP-339,25,0.05153846153846154,0.26002617039249176,0.3074942437674053,020-0038,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0039_Healthy:SP-003,31,-0.046370967741935484,0.2751759326077519,0.31535702266040777,020-0039,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0039_Healthy:SP-006,29,-0.00541871921182266,0.2723835594093016,0.31245156820957243,020-0039,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0039_Healthy:SP-007,23,0.2124505928853755,0.2616028788623685,0.29722190674156584,020-0039,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0039_Healthy:SP-339,12,-0.2867132867132867,0.2979478895361303,0.34802853461949557,020-0039,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0040_Healthy:SP-003,21,-0.22207792207792207,0.2779671231454115,0.33382317939601464,020-0040,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0040_Healthy:SP-006,17,0.2181372549019608,0.25247333651786286,0.30099215587066114,020-0040,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0040_Healthy:SP-007,23,0.02865612648221344,0.2717692252621281,0.31056990211865265,020-0040,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0040_Healthy:SP-339,14,-0.4857142857142857,0.30846521635176893,0.36212376256538237,020-0040,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0042_Healthy:SP-003,32,0.006598240469208211,0.2746493405764553,0.31322636037078627,020-0042,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0042_Healthy:SP-006,31,0.12419354838709677,0.2684933219175447,0.3035112008451348,020-0042,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0042_Healthy:SP-007,30,0.3139043381535039,0.2575305334121235,0.2888234522841529,020-0042,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0042_Healthy:SP-333,15,0.3464285714285714,0.2547731184677023,0.298870401284937,020-0042,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0042_Healthy:SP-339,27,-0.1398046398046398,0.27821347120874607,0.32646067932435247,020-0042,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0044_Healthy:SP-003,31,0.06370967741935483,0.26146492576702585,0.3073734862049459,020-0044,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0044_Healthy:SP-006,31,0.18387096774193548,0.26023367106482465,0.296431536101897,020-0044,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0044_Healthy:SP-007,29,0.20738916256157636,0.26248350201847176,0.29666104216891775,020-0044,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0044_Healthy:SP-333,15,-0.17142857142857143,0.3028965449438621,0.33985700231592375,020-0044,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0044_Healthy:SP-339,28,0.1291735084838533,0.2574231529717773,0.3006038465050381,020-0044,DEFINED
SEQUENCE_RIDGE_COMPOSITION_ONLY,R4_PXD017052_NSCLC:020-0055_Healthy:SP-003,32,-0.16202346041055718,0.27882244466091755,0.3266407478794384,020-0055,DEFINED
