target_observation_id,outer_fold_id,split_role,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_row,source_coordinate,source_identifier,author_numeric_value,source_local_rank_percentile,source_batch_positive_count,target_membership_basis,cross_source_scale_use,target_universe_count
T197_12ec2d48058799d59e85,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P60174,T_D3_198,T_D3_198,protein_groups,313,LFQ intensity T_D3_198_1_S1-C8_6671:313,P60174,34018.0,0.375,25,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_16f8b9ba00b4dcc49308,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_96,PT_D3_96,protein_groups,160,LFQ intensity PT_D3_96_1_S1-A4_6647:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,486780.0,0.6428571428571429,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1742e7f68d730aca1b92,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P09493,PT_D1_33,PT_D1_33,protein_groups,322,LFQ intensity PT_D1_33_2_S1-B2_6644:322,P67936;P06753;CON__Q3SX28;P07951;P09493,3718.3,0.125,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_17d8bc0358490561d52f,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D3_14,PT_D3_14,protein_groups,149,LFQ intensity PT_D3_14_2_S1-D5_6666:149,P04004;CON__Q3ZBS7,1689800.0,0.80000000000000004,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_185cd84c157fdbd76f0e,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,T_D1_133,T_D1_133,protein_groups,51,LFQ intensity T_D1_133_1_S1-A6_6651:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,258.92,0.066666666666666666,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1aeacb33c14fa688b49e,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,T_D1_138,T_D1_138,protein_groups,160,LFQ intensity T_D1_138_2_S1-H6_6698:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,234930.0,0.6428571428571429,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1c00247f9055ce21d620,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D1_48,PT_D1_48,protein_groups,385,LFQ intensity PT_D1_48_2_S1-F2_6676:385,Q9HDC9,18962.0,0.35294117647058826,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1d7a1242f6d64396938b,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,T_D3_119a,T_D3_119a,protein_groups,202,LFQ intensity T_D3_119a_1_S1-E7_6685:202,P07996;CON__Q28194;P35442,20484.0,0.30769230769230771,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1e9fcd63f99a1b994d05,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P30041,T_D3_119b,T_D3_119b,protein_groups,283,LFQ intensity T_D3_119b_1_S1-A8_6655:283,P30041,13016.0,0.13333333333333333,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1f46a102879f91a1fdd3,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D1_33,PT_D1_33,protein_groups,385,LFQ intensity PT_D1_33_2_S1-B2_6644:385,Q9HDC9,42701.0,0.5,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1f72d2d9ab01277ec98c,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D3_14,PT_D3_14,protein_groups,385,LFQ intensity PT_D3_14_1_S1-C5_6665:385,Q9HDC9,78631.0,0.46666666666666667,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1f930f8753c6e66c194c,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,T_D3_119a,T_D3_119a,protein_groups,202,LFQ intensity T_D3_119a_2_S1-F7_6686:202,P07996;CON__Q28194;P35442,20558.0,0.38461538461538464,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1f945eb0073098fec8c8,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D1_48,PT_D1_48,protein_groups,178,LFQ intensity PT_D1_48_2_S1-F2_6676:178,P06396;CON__Q3SX14,2321100.0,1,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1facf122303c682ddce3,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P09493,PT_D1_48,PT_D1_48,protein_groups,322,LFQ intensity PT_D1_48_2_S1-F2_6676:322,P67936;P06753;CON__Q3SX28;P07951;P09493,5136.3,0.11764705882352941,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_20e4fdb5a8f0b8f3da69,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P30041,PT_D1_51,PT_D1_51,protein_groups,283,LFQ intensity PT_D1_51_2_S1-H2_6690:283,P30041,34047.0,0.25,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_21b2d1e22ac18035d5c7,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_73,PT_D1_73,protein_groups,149,LFQ intensity PT_D1_73_1_S1-A3_6645:149,P04004;CON__Q3ZBS7,3262100.0,0.8666666666666667,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2209ea2a7c571e93261e,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,T_D3_178,T_D3_178,protein_groups,178,LFQ intensity T_D3_178_1_S1-C7_6669:178,P06396;CON__Q3SX14,2430600.0,0.9285714285714286,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2326b0cbb121aaf07dc0,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D3_85,PT_D3_85,protein_groups,178,LFQ intensity PT_D3_85_1_S1-E4_6679:178,P06396;CON__Q3SX14,3111200.0,0.90909090909090906,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2336a45d6f061ac28857,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P05556,PT_D1_33,PT_D1_33,protein_groups,173,LFQ intensity PT_D1_33_2_S1-B2_6644:173,P05556,28827.0,0.375,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2369d3ceeecdca54ab58,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D3_178,T_D3_178,protein_groups,149,LFQ intensity T_D3_178_1_S1-C7_6669:149,P04004;CON__Q3ZBS7,2281400.0,0.8571428571428571,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_24140e96d480dd538e7d,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_51,PT_D1_51,protein_groups,51,LFQ intensity PT_D1_51_1_S1-G2_6689:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,367.55,0.0625,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_241a41cb65bca1152f22,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_73,PT_D1_73,protein_groups,160,LFQ intensity PT_D1_73_1_S1-A3_6645:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,550830.0,0.66666666666666663,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2461df371388af1a1f08,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D3_06,PT_D3_06,protein_groups,178,LFQ intensity PT_D3_06_2_S1-F5_6682:178,P06396;CON__Q3SX14,2770800.0,0.9285714285714286,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_257f00042939099ba391,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D3_41,PT_D3_41,protein_groups,385,LFQ intensity PT_D3_41_1_S1-G3_6691:385,Q9HDC9,46614.0,0.23529411764705882,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2627771215eed002e8d2,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D1_48,PT_D1_48,protein_groups,385,LFQ intensity PT_D1_48_1_S1-E2_6675:385,Q9HDC9,38684.0,0.41176470588235292,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_263c74e3b8065ca2188d,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,T_D3_198,T_D3_198,protein_groups,385,LFQ intensity T_D3_198_1_S1-C8_6671:385,Q9HDC9,23350.0,0.20833333333333334,25,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_265c46c4d5ae6998787f,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,PT_D1_51,PT_D1_51,protein_groups,202,LFQ intensity PT_D1_51_2_S1-H2_6690:202,P07996;CON__Q28194;P35442,59381.0,0.5625,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_270c7afa3eaab76dadff,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_23,PT_D1_23,protein_groups,51,LFQ intensity PT_D1_23_1_S1-G1_6687:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,134.34,0,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_279b59b429601f7f7401,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P30041,PT_D1_20,PT_D1_20,protein_groups,283,LFQ intensity PT_D1_20_2_S1-F1_6674:283,P30041,27420.0,0.18181818181818182,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_28713e89a68add12db77,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D3_96,PT_D3_96,protein_groups,51,LFQ intensity PT_D3_96_2_S1-B4_6648:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,332.47,0,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_298576b00e13044497a9,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_34,PT_D1_34,protein_groups,51,LFQ intensity PT_D1_34_2_S1-D2_6660:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,369.94,0.083333333333333329,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2996701c3540a6c7cc28,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,T_D1_165,T_D1_165,protein_groups,178,LFQ intensity T_D1_165_2_S1-B7_6654:178,P06396;CON__Q3SX14,3130300.0,0.9285714285714286,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_29bb28e314307adf2e58,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_16,PT_D1_16,protein_groups,160,LFQ intensity PT_D1_16_1_S1-A1_6641:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,60159.0,0.6875,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_29e8875108a47b14332e,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_73,PT_D1_73,protein_groups,160,LFQ intensity PT_D1_73_2_S1-B3_6646:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,619720.0,0.73333333333333328,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2b1cf7a4b53c00b4206c,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D1_186,T_D1_186,protein_groups,149,LFQ intensity T_D1_186_1_S1-C6_6667:149,P04004;CON__Q3ZBS7,2859800.0,1,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2becc54f6da1c9e45e56,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_16,PT_D1_16,protein_groups,51,LFQ intensity PT_D1_16_2_S1-B1_6642:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,171.1,0,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2cfe0c8c79f24a57b955,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D3_06,PT_D3_06,protein_groups,385,LFQ intensity PT_D3_06_2_S1-F5_6682:385,Q9HDC9,61047.0,0.5,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2e2d48e58e074a601ab8,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_41,PT_D3_41,protein_groups,160,LFQ intensity PT_D3_41_1_S1-G3_6691:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,171650.0,0.6470588235294118,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2e7b3f122e5264898a9d,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P26038,PT_D1_73,PT_D1_73,protein_groups,274,LFQ intensity PT_D1_73_1_S1-A3_6645:274,P26038;P35241;P15311,24308.0,0.46666666666666667,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3016069c509d7075a983,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_33,PT_D1_33,protein_groups,51,LFQ intensity PT_D1_33_1_S1-A2_6643:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,619.37,0.0625,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_302e18a73626c9c08a78,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,T_D3_119b,T_D3_119b,protein_groups,178,LFQ intensity T_D3_119b_1_S1-A8_6655:178,P06396;CON__Q3SX14,2387300.0,1,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3045d121c8ca54b61538,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D1_18,PT_D1_18,protein_groups,385,LFQ intensity PT_D1_18_1_S1-C1_6657:385,Q9HDC9,22975.0,0.083333333333333329,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_307a44238c67750bd78d,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,PT_D1_48,PT_D1_48,protein_groups,202,LFQ intensity PT_D1_48_1_S1-E2_6675:202,P07996;CON__Q28194;P35442,18627.0,0.29411764705882354,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3086fd717887c2d488ae,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P09493,PT_D1_16,PT_D1_16,protein_groups,322,LFQ intensity PT_D1_16_2_S1-B1_6642:322,P67936;P06753;CON__Q3SX28;P07951;P09493,3241.2,0.1875,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_30e2b0fc60808896ca4a,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P30041,T_D1_138,T_D1_138,protein_groups,283,LFQ intensity T_D1_138_2_S1-H6_6698:283,P30041,35661.0,0.42857142857142855,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_310788cd9b20330bc79a,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P30041,PT_D1_18,PT_D1_18,protein_groups,283,LFQ intensity PT_D1_18_2_S1-D1_6658:283,P30041,24882.0,0.16666666666666666,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_327d8eef595a872dc207,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,T_D3_155,T_D3_155,protein_groups,202,LFQ intensity T_D3_155_1_S1-G7_6699:202,P07996;CON__Q28194;P35442,22058.0,0.090909090909090912,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_32a2b99c8556a5fcc4c0,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_51,PT_D1_51,protein_groups,160,LFQ intensity PT_D1_51_1_S1-G2_6689:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,557030.0,0.75,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_32baa78c90ca55d9b609,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D3_30,PT_D3_30,protein_groups,178,LFQ intensity PT_D3_30_2_S1-F3_6678:178,P06396;CON__Q3SX14,2845700.0,1,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_34543a4b0d0e55a0c2be,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P30041,PT_D1_16,PT_D1_16,protein_groups,283,LFQ intensity PT_D1_16_2_S1-B1_6642:283,P30041,30802.0,0.4375,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_359b44081ad3d0e5e0a9,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,T_D1_186,T_D1_186,protein_groups,160,LFQ intensity T_D1_186_1_S1-C6_6667:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,279170.0,0.61538461538461542,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_35b3681f55d029fdd631,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,T_D1_133,T_D1_133,protein_groups,160,LFQ intensity T_D1_133_1_S1-A6_6651:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,305980.0,0.66666666666666663,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_35dabd79889dc50d3d72,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,T_D3_178,T_D3_178,protein_groups,160,LFQ intensity T_D3_178_2_S1-D7_6670:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,246870.0,0.7142857142857143,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_36a59982ad5964e6665a,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,T_D1_165,T_D1_165,protein_groups,51,LFQ intensity T_D1_165_2_S1-B7_6654:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,472.65,0,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_37fb85d9a3d8f4498c24,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_51,PT_D1_51,protein_groups,149,LFQ intensity PT_D1_51_1_S1-G2_6689:149,P04004;CON__Q3ZBS7,2164900.0,0.875,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3a669c1473637d9ebabc,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D3_119a,T_D3_119a,protein_groups,149,LFQ intensity T_D3_119a_2_S1-F7_6686:149,P04004;CON__Q3ZBS7,2145000.0,0.84615384615384615,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3b7abae81692a9fe34c3,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P09493,PT_D1_16,PT_D1_16,protein_groups,322,LFQ intensity PT_D1_16_1_S1-A1_6641:322,P67936;P06753;CON__Q3SX28;P07951;P09493,3240.4,0.125,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3b7f3a4b2b4a8f278d0f,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D3_85,PT_D3_85,protein_groups,51,LFQ intensity PT_D3_85_2_S1-F4_6680:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,314.58,0.090909090909090912,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3b8ac055f0af8493fbd5,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D1_186,T_D1_186,protein_groups,149,LFQ intensity T_D1_186_2_S1-D6_6668:149,P04004;CON__Q3ZBS7,2837900.0,0.92307692307692313,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3ca967b8d196923bfb53,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,T_D3_119b,T_D3_119b,protein_groups,178,LFQ intensity T_D3_119b_2_S1-B8_6656:178,P06396;CON__Q3SX14,2361600.0,0.93333333333333335,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3e5fdf2c56b94c14803c,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9H4B7,T_D3_198,T_D3_198,protein_groups,193,LFQ intensity T_D3_198_1_S1-C8_6671:193,P07437;Q9BVA1;Q13885;P68371;Q13509;CON__ENSEMBL:ENSBTAP00000025008;Q3ZCM7;P04350;A6NNZ2;Q9BUF5;Q9H4B7,45398.0,0.41666666666666669,25,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3e74001357819b274aec,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_51,PT_D1_51,protein_groups,149,LFQ intensity PT_D1_51_2_S1-H2_6690:149,P04004;CON__Q3ZBS7,2113800.0,0.8125,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3eb70d7dc83eac48e984,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P09493,PT_D1_73,PT_D1_73,protein_groups,322,LFQ intensity PT_D1_73_1_S1-A3_6645:322,P67936;P06753;CON__Q3SX28;P07951;P09493,4482.6,0.20000000000000001,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3f10ea98dcf87f3ab75b,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_34,PT_D1_34,protein_groups,160,LFQ intensity PT_D1_34_2_S1-D2_6660:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,288640.0,0.66666666666666663,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3fb6be1fb4c5295389b7,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_18,PT_D1_18,protein_groups,160,LFQ intensity PT_D1_18_2_S1-D1_6658:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,71933.0,0.5,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_40216282c083a323e37e,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D3_85,PT_D3_85,protein_groups,149,LFQ intensity PT_D3_85_2_S1-F4_6680:149,P04004;CON__Q3ZBS7,2682500.0,0.81818181818181823,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_40c1c81246fbc3a6093f,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D3_85,PT_D3_85,protein_groups,385,LFQ intensity PT_D3_85_2_S1-F4_6680:385,Q9HDC9,70721.0,0.45454545454545453,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_41490f627e31b5b8bb14,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D3_37,PT_D3_37,protein_groups,178,LFQ intensity PT_D3_37_2_S1-H5_6696:178,P06396;CON__Q3SX14,3611300.0,0.92307692307692313,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_4154921b526a97406bb1,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D3_30,PT_D3_30,protein_groups,385,LFQ intensity PT_D3_30_2_S1-F3_6678:385,Q9HDC9,63481.0,0.53846153846153844,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_418aa8c814a3ba58b5a5,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D1_34,PT_D1_34,protein_groups,385,LFQ intensity PT_D1_34_1_S1-C2_6659:385,Q9HDC9,14298.0,0.41666666666666669,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_428f55403695081991d1,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P30041,PT_D1_33,PT_D1_33,protein_groups,283,LFQ intensity PT_D1_33_1_S1-A2_6643:283,P30041,27971.0,0.3125,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_433f2221044dd2c1e837,T197_OUTER_02,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_42,PT_D3_42,protein_groups,160,LFQ intensity PT_D3_42_1_S1-G4_6693:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,271580.0,0.61538461538461542,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
