analysis_unit_id,source_article_doi,source_pmcid,source_license,source_asset_id,source_worksheet,source_row,source_cell_range,source_condition_id,protein_source_identifier,quantification_column,author_reported_quantification
PMC7788026:Urea-PC:1520,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1520,Urea-PC!A1520:Q1520,PMC7788026:UREA_PC,P20592,Top3_normalized_Urea,0.0037687157194157797
PMC7788026:Urea-PC:1521,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1521,Urea-PC!A1521:Q1521,PMC7788026:UREA_PC,Q05193,Top3_normalized_Urea,0.0037517230701173024
PMC7788026:Urea-PC:1522,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1522,Urea-PC!A1522:Q1522,PMC7788026:UREA_PC,Q969X6,Top3_normalized_Urea,0.0037391365077700054
PMC7788026:Urea-PC:1523,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1523,Urea-PC!A1523:Q1523,PMC7788026:UREA_PC,Q9NTX5,Top3_normalized_Urea,0.0037111780748445467
PMC7788026:Urea-PC:1524,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1524,Urea-PC!A1524:Q1524,PMC7788026:UREA_PC,Q96EZ4,Top3_normalized_Urea,0.0037051001546433604
PMC7788026:Urea-PC:1525,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1525,Urea-PC!A1525:Q1525,PMC7788026:UREA_PC,Q9BQ95,Top3_normalized_Urea,0.0036206170638468657
PMC7788026:Urea-PC:1526,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1526,Urea-PC!A1526:Q1526,PMC7788026:UREA_PC,Q9BRP8,Top3_normalized_Urea,0.003610284599504849
PMC7788026:Urea-PC:1527,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1527,Urea-PC!A1527:Q1527,PMC7788026:UREA_PC,P49590,Top3_normalized_Urea,0.0035618845001640794
PMC7788026:Urea-PC:1528,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1528,Urea-PC!A1528:Q1528,PMC7788026:UREA_PC,Q8TDX7,Top3_normalized_Urea,0.0035466690347324293
PMC7788026:Urea-PC:1529,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1529,Urea-PC!A1529:Q1529,PMC7788026:UREA_PC,P51003,Top3_normalized_Urea,0.0035203313805272874
PMC7788026:Urea-PC:1530,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1530,Urea-PC!A1530:Q1530,PMC7788026:UREA_PC,Q92925,Top3_normalized_Urea,0.0034745609946602307
PMC7788026:Urea-PC:1531,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1531,Urea-PC!A1531:Q1531,PMC7788026:UREA_PC,Q6STE5,Top3_normalized_Urea,0.0034664238750948826
PMC7788026:Urea-PC:1532,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1532,Urea-PC!A1532:Q1532,PMC7788026:UREA_PC,Q6ZSR9,Top3_normalized_Urea,0.0034510430902337597
PMC7788026:Urea-PC:1533,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1533,Urea-PC!A1533:Q1533,PMC7788026:UREA_PC,O60826,Top3_normalized_Urea,0.0034457755593927308
PMC7788026:Urea-PC:1534,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1534,Urea-PC!A1534:Q1534,PMC7788026:UREA_PC,Q14568,Top3_normalized_Urea,0.0034325735063263935
PMC7788026:Urea-PC:1535,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1535,Urea-PC!A1535:Q1535,PMC7788026:UREA_PC,Q13895,Top3_normalized_Urea,0.0034234898519883801
PMC7788026:Urea-PC:1536,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1536,Urea-PC!A1536:Q1536,PMC7788026:UREA_PC,P42025,Top3_normalized_Urea,0.0033988422647938483
PMC7788026:Urea-PC:1537,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1537,Urea-PC!A1537:Q1537,PMC7788026:UREA_PC,P61966,Top3_normalized_Urea,0.0033898586935418142
PMC7788026:Urea-PC:1538,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1538,Urea-PC!A1538:Q1538,PMC7788026:UREA_PC,O43174,Top3_normalized_Urea,0.0033392093585319256
PMC7788026:Urea-PC:1539,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1539,Urea-PC!A1539:Q1539,PMC7788026:UREA_PC,Q96A35,Top3_normalized_Urea,0.003331915854290502
PMC7788026:Urea-PC:1540,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1540,Urea-PC!A1540:Q1540,PMC7788026:UREA_PC,Q7LG56,Top3_normalized_Urea,0.00330460573285317
PMC7788026:Urea-PC:1541,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1541,Urea-PC!A1541:Q1541,PMC7788026:UREA_PC,Q96K17,Top3_normalized_Urea,0.0032601963959165
PMC7788026:Urea-PC:1542,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1542,Urea-PC!A1542:Q1542,PMC7788026:UREA_PC,Q9H7B2,Top3_normalized_Urea,0.0032583730198561438
PMC7788026:Urea-PC:1543,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1543,Urea-PC!A1543:Q1543,PMC7788026:UREA_PC,P50461,Top3_normalized_Urea,0.003200632777944871
PMC7788026:Urea-PC:1544,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1544,Urea-PC!A1544:Q1544,PMC7788026:UREA_PC,Q16539,Top3_normalized_Urea,0.0031645704514178304
PMC7788026:Urea-PC:1545,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1545,Urea-PC!A1545:Q1545,PMC7788026:UREA_PC,Q9H4I3,Top3_normalized_Urea,0.0030523315250359177
PMC7788026:Urea-PC:1546,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1546,Urea-PC!A1546:Q1546,PMC7788026:UREA_PC,P35609,Top3_normalized_Urea,0.0030477418848946615
PMC7788026:Urea-PC:1547,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1547,Urea-PC!A1547:Q1547,PMC7788026:UREA_PC,Q9Y2W6,Top3_normalized_Urea,0.0030097860836276113
PMC7788026:Urea-PC:1548,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1548,Urea-PC!A1548:Q1548,PMC7788026:UREA_PC,O43504,Top3_normalized_Urea,0.002997630243225238
PMC7788026:Urea-PC:1549,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1549,Urea-PC!A1549:Q1549,PMC7788026:UREA_PC,Q9NS61,Top3_normalized_Urea,0.0029125393604086253
PMC7788026:Urea-PC:1550,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1550,Urea-PC!A1550:Q1550,PMC7788026:UREA_PC,P15313,Top3_normalized_Urea,0.00286938450620148
PMC7788026:Urea-PC:1551,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1551,Urea-PC!A1551:Q1551,PMC7788026:UREA_PC,Q9UI47,Top3_normalized_Urea,0.0028315004243928041
PMC7788026:Urea-PC:1552,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1552,Urea-PC!A1552:Q1552,PMC7788026:UREA_PC,Q9UBI1,Top3_normalized_Urea,0.0027946277085056049
PMC7788026:Urea-PC:1553,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1553,Urea-PC!A1553:Q1553,PMC7788026:UREA_PC,Q92805,Top3_normalized_Urea,0.0027873342042641813
PMC7788026:Urea-PC:1554,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1554,Urea-PC!A1554:Q1554,PMC7788026:UREA_PC,P57764,Top3_normalized_Urea,0.0027836874521434693
PMC7788026:Urea-PC:1555,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1555,Urea-PC!A1555:Q1555,PMC7788026:UREA_PC,O43347,Top3_normalized_Urea,0.0027836874521434693
PMC7788026:Urea-PC:1556,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1556,Urea-PC!A1556:Q1556,PMC7788026:UREA_PC,Q8N9S9,Top3_normalized_Urea,0.0027618069394191973
PMC7788026:Urea-PC:1557,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1557,Urea-PC!A1557:Q1557,PMC7788026:UREA_PC,P04259,Top3_normalized_Urea,0.0027087264363288345
PMC7788026:Urea-PC:1558,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1558,Urea-PC!A1558:Q1558,PMC7788026:UREA_PC,Q86Y56,Top3_normalized_Urea,0.0027002173480471731
PMC7788026:Urea-PC:1559,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1559,Urea-PC!A1559:Q1559,PMC7788026:UREA_PC,P51841,Top3_normalized_Urea,0.0026260667215926964
PMC7788026:Urea-PC:1560,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1560,Urea-PC!A1560:Q1560,PMC7788026:UREA_PC,Q8NHW5,Top3_normalized_Urea,0.002609300170925703
PMC7788026:Urea-PC:1561,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1561,Urea-PC!A1561:Q1561,PMC7788026:UREA_PC,Q6GQQ9,Top3_normalized_Urea,0.0025290225957137502
PMC7788026:Urea-PC:1562,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1562,Urea-PC!A1562:Q1562,PMC7788026:UREA_PC,O43432,Top3_normalized_Urea,0.0025113577284410216
PMC7788026:Urea-PC:1563,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1563,Urea-PC!A1563:Q1563,PMC7788026:UREA_PC,P18615,Top3_normalized_Urea,0.0024986329947078172
PMC7788026:Urea-PC:1564,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1564,Urea-PC!A1564:Q1564,PMC7788026:UREA_PC,Q9Y6Q5,Top3_normalized_Urea,0.0024846537782450876
PMC7788026:Urea-PC:1565,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1565,Urea-PC!A1565:Q1565,PMC7788026:UREA_PC,O43148,Top3_normalized_Urea,0.0023740356305834913
PMC7788026:Urea-PC:1566,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1566,Urea-PC!A1566:Q1566,PMC7788026:UREA_PC,P0CG00,Top3_normalized_Urea,0.002292591499887591
PMC7788026:Urea-PC:1567,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1567,Urea-PC!A1567:Q1567,PMC7788026:UREA_PC,Q8TAA3,Top3_normalized_Urea,0.0022696765251450771
PMC7788026:Urea-PC:1568,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1568,Urea-PC!A1568:Q1568,PMC7788026:UREA_PC,Q00526,Top3_normalized_Urea,0.0021642152901768475
PMC7788026:Urea-PC:1569,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1569,Urea-PC!A1569:Q1569,PMC7788026:UREA_PC,Q6P6B7,Top3_normalized_Urea,0.0020652772843632117
PMC7788026:Urea-PC:1570,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1570,Urea-PC!A1570:Q1570,PMC7788026:UREA_PC,Q96F07,Top3_normalized_Urea,0.0020333908942090661
PMC7788026:Urea-PC:1571,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1571,Urea-PC!A1571:Q1571,PMC7788026:UREA_PC,Q58FF7,Top3_normalized_Urea,0.0019342985092223202
PMC7788026:Urea-PC:1572,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1572,Urea-PC!A1572:Q1572,PMC7788026:UREA_PC,Q6ZV89,Top3_normalized_Urea,0.0019303474558968689
PMC7788026:Urea-PC:1573,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1573,Urea-PC!A1573:Q1573,PMC7788026:UREA_PC,Q8NI51,Top3_normalized_Urea,0.0019267007037761569
PMC7788026:Urea-PC:1574,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1574,Urea-PC!A1574:Q1574,PMC7788026:UREA_PC,Q6UX06,Top3_normalized_Urea,0.001867137085804528
PMC7788026:Urea-PC:1575,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1575,Urea-PC!A1575:Q1575,PMC7788026:UREA_PC,Q92995,Top3_normalized_Urea,0.0017906456496832341
PMC7788026:Urea-PC:1576,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1576,Urea-PC!A1576:Q1576,PMC7788026:UREA_PC,Q9H4B7,Top3_normalized_Urea,0.001694238084646692
PMC7788026:Urea-PC:1577,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1577,Urea-PC!A1577:Q1577,PMC7788026:UREA_PC,P00761,Top3_normalized_Urea,0.0016294904059381311
PMC7788026:Urea-PC:1578,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1578,Urea-PC!A1578:Q1578,PMC7788026:UREA_PC,Q96P09,Top3_normalized_Urea,0.001613687813415046
PMC7788026:Urea-PC:1579,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1579,Urea-PC!A1579:Q1579,PMC7788026:UREA_PC,P30042,Top3_normalized_Urea,0.0015571631555440107
PMC7788026:Urea-PC:1580,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1580,Urea-PC!A1580:Q1580,PMC7788026:UREA_PC,Q6PH85,Top3_normalized_Urea,0.0014635631844457367
PMC7788026:Urea-PC:1581,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1581,Urea-PC!A1581:Q1581,PMC7788026:UREA_PC,P30613,Top3_normalized_Urea,0.0014558458465689502
PMC7788026:Urea-PC:1582,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1582,Urea-PC!A1582:Q1582,PMC7788026:UREA_PC,P10321,Top3_normalized_Urea,0.001442493061081623
PMC7788026:Urea-PC:1583,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1583,Urea-PC!A1583:Q1583,PMC7788026:UREA_PC,A6NHL2,Top3_normalized_Urea,0.001442236167654453
PMC7788026:Urea-PC:1584,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1584,Urea-PC!A1584:Q1584,PMC7788026:UREA_PC,Q32P44,Top3_normalized_Urea,0.0013754333415285308
PMC7788026:Urea-PC:1585,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1585,Urea-PC!A1585:Q1585,PMC7788026:UREA_PC,A6NFQ7,Top3_normalized_Urea,0.0013334956921403432
PMC7788026:Urea-PC:1586,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1586,Urea-PC!A1586:Q1586,PMC7788026:UREA_PC,Q6UXY1,Top3_normalized_Urea,0.0012374645529615947
PMC7788026:Urea-PC:1587,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1587,Urea-PC!A1587:Q1587,PMC7788026:UREA_PC,P40855,Top3_normalized_Urea,0.001224093128518984
PMC7788026:Urea-PC:1588,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1588,Urea-PC!A1588:Q1588,PMC7788026:UREA_PC,O95456,Top3_normalized_Urea,0.0011572360063059313
PMC7788026:Urea-PC:1589,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1589,Urea-PC!A1589:Q1589,PMC7788026:UREA_PC,P26232,Top3_normalized_Urea,0.0011074007074083217
PMC7788026:Urea-PC:1590,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1590,Urea-PC!A1590:Q1590,PMC7788026:UREA_PC,P10916,Top3_normalized_Urea,0.0010757918756100309
PMC7788026:Urea-PC:1591,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1591,Urea-PC!A1591:Q1591,PMC7788026:UREA_PC,Q8N7G0,Top3_normalized_Urea,0.0010405399384431483
PMC7788026:Urea-PC:1592,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1592,Urea-PC!A1592:Q1592,PMC7788026:UREA_PC,Q9HC96,Top3_normalized_Urea,0.0010241295538999445
PMC7788026:Urea-PC:1593,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1593,Urea-PC!A1593:Q1593,PMC7788026:UREA_PC,O14965,Top3_normalized_Urea,0.00097732956835080769
PMC7788026:Urea-PC:1594,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1594,Urea-PC!A1594:Q1594,PMC7788026:UREA_PC,P06753,Top3_normalized_Urea,0.00095504548172517685
PMC7788026:Urea-PC:1595,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1595,Urea-PC!A1595:Q1595,PMC7788026:UREA_PC,Q9H0Q0,Top3_normalized_Urea,0.00070366351259345877
PMC7788026:Urea-PC:1596,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1596,Urea-PC!A1596:Q1596,PMC7788026:UREA_PC,P41219,Top3_normalized_Urea,0.00057345622812343786
PMC7788026:Urea-PC:1597,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1597,Urea-PC!A1597:Q1597,PMC7788026:UREA_PC,P07951,Top3_normalized_Urea,0.00048006128553328408
PMC7788026:Urea-PC:1598,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,urea_pc_table,Urea-PC,1598,Urea-PC!A1598:Q1598,PMC7788026:UREA_PC,P01892,Top3_normalized_Urea,0.00033428561106526374
PMC7788026:95%:3,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,3,95%!A3:L3,PMC7788026:ELAPS_PC,NP_000468.1,eLAPs-PCs,200
PMC7788026:95%:4,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,4,95%!A4:L4,PMC7788026:ELAPS_PC,NP_000055.2,eLAPs-PCs,288
PMC7788026:95%:5,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,5,95%!A5:L5,PMC7788026:ELAPS_PC,NP_000375.2,eLAPs-PCs,400
PMC7788026:95%:6,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,6,95%!A6:L6,PMC7788026:ELAPS_PC,NP_009224.2,eLAPs-PCs,195
PMC7788026:95%:7,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,7,95%!A7:L7,PMC7788026:ELAPS_PC,NP_000087.1,eLAPs-PCs,111
PMC7788026:95%:8,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,8,95%!A8:L8,PMC7788026:ELAPS_PC,NP_000604.1 (+1),eLAPs-PCs,61
PMC7788026:95%:9,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,9,95%!A9:L9,PMC7788026:ELAPS_PC,NP_000292.1,eLAPs-PCs,97
PMC7788026:95%:10,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,10,95%!A10:L10,PMC7788026:ELAPS_PC,NP_000177.2,eLAPs-PCs,98
PMC7788026:95%:11,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,11,95%!A11:L11,PMC7788026:ELAPS_PC,NP_000574.2 (+3),eLAPs-PCs,71
PMC7788026:95%:12,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,12,95%!A12:L12,PMC7788026:ELAPS_PC,NP_000030.1 (+2),eLAPs-PCs,67
PMC7788026:95%:13,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,13,95%!A13:L13,PMC7788026:ELAPS_PC,NP_001613.2,eLAPs-PCs,32
PMC7788026:95%:14,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,14,95%!A14:L14,PMC7788026:ELAPS_PC,NP_000497.1,eLAPs-PCs,70
PMC7788026:95%:15,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,15,95%!A15:L15,PMC7788026:ELAPS_PC,NP_001726.2,eLAPs-PCs,97
PMC7788026:95%:16,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,16,95%!A16:L16,PMC7788026:ELAPS_PC,NP_000005.2,eLAPs-PCs,80
PMC7788026:95%:17,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,17,95%!A17:L17,PMC7788026:ELAPS_PC,NP_000473.2,eLAPs-PCs,63
PMC7788026:95%:18,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,18,95%!A18:L18,PMC7788026:ELAPS_PC,NP_002209.2,eLAPs-PCs,75
PMC7788026:95%:19,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,19,95%!A19:L19,PMC7788026:ELAPS_PC,NP_002207.2,eLAPs-PCs,53
PMC7788026:95%:20,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,20,95%!A20:L20,PMC7788026:ELAPS_PC,NP_000479.1,eLAPs-PCs,67
PMC7788026:95%:21,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,21,95%!A21:L21,PMC7788026:ELAPS_PC,NP_001701.2,eLAPs-PCs,60
PMC7788026:95%:22,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,22,95%!A22:L22,PMC7788026:ELAPS_PC,NP_570602.2,eLAPs-PCs,41
PMC7788026:95%:23,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,23,95%!A23:L23,PMC7788026:ELAPS_PC,NP_006112.3,eLAPs-PCs,70
PMC7788026:95%:24,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,24,95%!A24:L24,PMC7788026:ELAPS_PC,NP_002206.2,eLAPs-PCs,62
PMC7788026:95%:25,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,25,95%!A25:L25,PMC7788026:ELAPS_PC,NP_000053.2 (+1),eLAPs-PCs,44
PMC7788026:95%:26,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,26,95%!A26:L26,PMC7788026:ELAPS_PC,NP_005132.2,eLAPs-PCs,49
PMC7788026:95%:27,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,27,95%!A27:L27,PMC7788026:ELAPS_PC,NP_000500.2 (+1),eLAPs-PCs,48
PMC7788026:95%:28,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,28,95%!A28:L28,PMC7788026:ELAPS_PC,NP_001095886.1,eLAPs-PCs,39
PMC7788026:95%:29,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,29,95%!A29:L29,PMC7788026:ELAPS_PC,NP_001054.1,eLAPs-PCs,47
PMC7788026:95%:30,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,elaps_pc_table,95%,30,95%!A30:L30,PMC7788026:ELAPS_PC,NP_000629.3,eLAPs-PCs,29
