external_target_observation_id,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,rank_percentile_descending,measurement_batch_positive_protein_count
R4PMC13106918:435:LFQ intensity iST_3435:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P45880,R4_PMC13106918_iST_3,proteinGroups.txt,435,LFQ intensity iST_3435,LFQ_INTENSITY,3267200,0.20689655172413793,30
R4PMC13106918:435:LFQ intensity iST_4435:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P45880,R4_PMC13106918_iST_4,proteinGroups.txt,435,LFQ intensity iST_4435,LFQ_INTENSITY,3522900,0.13333333333333333,31
R4PMC13106918:460:LFQ intensity iST_1460:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_iST_1,proteinGroups.txt,460,LFQ intensity iST_1460,LFQ_INTENSITY,7076500,0.5625,33
R4PMC13106918:460:LFQ intensity iST_2460:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_iST_2,proteinGroups.txt,460,LFQ intensity iST_2460,LFQ_INTENSITY,7946200,0.5161290322580645,32
R4PMC13106918:460:LFQ intensity iST_3460:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_iST_3,proteinGroups.txt,460,LFQ intensity iST_3460,LFQ_INTENSITY,5027200,0.37931034482758619,30
R4PMC13106918:460:LFQ intensity iST_4460:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_iST_4,proteinGroups.txt,460,LFQ intensity iST_4460,LFQ_INTENSITY,8247400,0.56666666666666665,31
R4PMC13106918:460:LFQ intensity Pmax_1460:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_Pmax_1,proteinGroups.txt,460,LFQ intensity Pmax_1460,LFQ_INTENSITY,8017700,0.44827586206896552,30
R4PMC13106918:460:LFQ intensity Pmax_2460:R4_PMC13106918_Pmax_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_Pmax_2,proteinGroups.txt,460,LFQ intensity Pmax_2460,LFQ_INTENSITY,4089700,0.1875,17
R4PMC13106918:460:LFQ intensity Pmax_3460:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_Pmax_3,proteinGroups.txt,460,LFQ intensity Pmax_3460,LFQ_INTENSITY,9729300,0.42857142857142855,29
R4PMC13106918:460:LFQ intensity RapiG_1460:R4_PMC13106918_RapiG_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_RapiG_1,proteinGroups.txt,460,LFQ intensity RapiG_1460,LFQ_INTENSITY,4146300,0.22222222222222221,19
R4PMC13106918:460:LFQ intensity RapiG_2460:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_RapiG_2,proteinGroups.txt,460,LFQ intensity RapiG_2460,LFQ_INTENSITY,5443400,0.42857142857142855,29
R4PMC13106918:460:LFQ intensity RapiG_3460:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_RapiG_3,proteinGroups.txt,460,LFQ intensity RapiG_3460,LFQ_INTENSITY,3074800,0.23999999999999999,26
R4PMC13106918:460:LFQ intensity RapiG_4460:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_RapiG_4,proteinGroups.txt,460,LFQ intensity RapiG_4460,LFQ_INTENSITY,3976500,0.32000000000000001,26
R4PMC13106918:460:LFQ intensity STD_3460:R4_PMC13106918_STD_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_STD_3,proteinGroups.txt,460,LFQ intensity STD_3460,LFQ_INTENSITY,4352000,0.40000000000000002,21
R4PMC13106918:460:LFQ intensity Strap_1460:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_Strap_1,proteinGroups.txt,460,LFQ intensity Strap_1460,LFQ_INTENSITY,1856700,0.23809523809523808,22
R4PMC13106918:460:LFQ intensity Strap_2460:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_Strap_2,proteinGroups.txt,460,LFQ intensity Strap_2460,LFQ_INTENSITY,3725100,0.52000000000000002,26
R4PMC13106918:460:LFQ intensity Strap_3460:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_Strap_3,proteinGroups.txt,460,LFQ intensity Strap_3460,LFQ_INTENSITY,1726400,0.22727272727272727,23
R4PMC13106918:460:LFQ intensity Strap_4460:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50990,R4_PMC13106918_Strap_4,proteinGroups.txt,460,LFQ intensity Strap_4460,LFQ_INTENSITY,2797700,0.30434782608695654,24
R4PMC13106918:461:LFQ intensity iST_1461:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_iST_1,proteinGroups.txt,461,LFQ intensity iST_1461,LFQ_INTENSITY,4352700,0.3125,33
R4PMC13106918:461:LFQ intensity iST_2461:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_iST_2,proteinGroups.txt,461,LFQ intensity iST_2461,LFQ_INTENSITY,6084100,0.35483870967741937,32
R4PMC13106918:461:LFQ intensity iST_3461:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_iST_3,proteinGroups.txt,461,LFQ intensity iST_3461,LFQ_INTENSITY,3073400,0.17241379310344829,30
R4PMC13106918:461:LFQ intensity iST_4461:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_iST_4,proteinGroups.txt,461,LFQ intensity iST_4461,LFQ_INTENSITY,6103500,0.33333333333333331,31
R4PMC13106918:461:LFQ intensity Pmax_1461:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_Pmax_1,proteinGroups.txt,461,LFQ intensity Pmax_1461,LFQ_INTENSITY,5070900,0.2413793103448276,30
R4PMC13106918:461:LFQ intensity Pmax_3461:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_Pmax_3,proteinGroups.txt,461,LFQ intensity Pmax_3461,LFQ_INTENSITY,9129600,0.39285714285714285,29
R4PMC13106918:461:LFQ intensity RapiG_1461:R4_PMC13106918_RapiG_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_RapiG_1,proteinGroups.txt,461,LFQ intensity RapiG_1461,LFQ_INTENSITY,1396700,0,19
R4PMC13106918:461:LFQ intensity RapiG_2461:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_RapiG_2,proteinGroups.txt,461,LFQ intensity RapiG_2461,LFQ_INTENSITY,2768900,0.035714285714285712,29
R4PMC13106918:461:LFQ intensity RapiG_3461:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_RapiG_3,proteinGroups.txt,461,LFQ intensity RapiG_3461,LFQ_INTENSITY,2427400,0.12,26
R4PMC13106918:461:LFQ intensity RapiG_4461:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_RapiG_4,proteinGroups.txt,461,LFQ intensity RapiG_4461,LFQ_INTENSITY,2010400,0.040000000000000001,26
R4PMC13106918:461:LFQ intensity Strap_1461:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_Strap_1,proteinGroups.txt,461,LFQ intensity Strap_1461,LFQ_INTENSITY,1437500,0.095238095238095233,22
R4PMC13106918:461:LFQ intensity Strap_2461:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_Strap_2,proteinGroups.txt,461,LFQ intensity Strap_2461,LFQ_INTENSITY,1990800,0.12,26
R4PMC13106918:461:LFQ intensity Strap_3461:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_Strap_3,proteinGroups.txt,461,LFQ intensity Strap_3461,LFQ_INTENSITY,1716500,0.18181818181818182,23
R4PMC13106918:461:LFQ intensity Strap_4461:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P50991,R4_PMC13106918_Strap_4,proteinGroups.txt,461,LFQ intensity Strap_4461,LFQ_INTENSITY,1996300,0.13043478260869565,24
R4PMC13106918:481:LFQ intensity iST_1481:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P55072,R4_PMC13106918_iST_1,proteinGroups.txt,481,LFQ intensity iST_1481,LFQ_INTENSITY,3439500,0.1875,33
R4PMC13106918:481:LFQ intensity iST_2481:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P55072,R4_PMC13106918_iST_2,proteinGroups.txt,481,LFQ intensity iST_2481,LFQ_INTENSITY,4413000,0.22580645161290322,32
R4PMC13106918:481:LFQ intensity iST_3481:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P55072,R4_PMC13106918_iST_3,proteinGroups.txt,481,LFQ intensity iST_3481,LFQ_INTENSITY,2258300,0.068965517241379309,30
R4PMC13106918:481:LFQ intensity iST_4481:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P55072,R4_PMC13106918_iST_4,proteinGroups.txt,481,LFQ intensity iST_4481,LFQ_INTENSITY,5424900,0.29999999999999999,31
R4PMC13106918:481:LFQ intensity Pmax_1481:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P55072,R4_PMC13106918_Pmax_1,proteinGroups.txt,481,LFQ intensity Pmax_1481,LFQ_INTENSITY,4923100,0.20689655172413793,30
R4PMC13106918:481:LFQ intensity Pmax_3481:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P55072,R4_PMC13106918_Pmax_3,proteinGroups.txt,481,LFQ intensity Pmax_3481,LFQ_INTENSITY,6296200,0.21428571428571427,29
R4PMC13106918:481:LFQ intensity RapiG_2481:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P55072,R4_PMC13106918_RapiG_2,proteinGroups.txt,481,LFQ intensity RapiG_2481,LFQ_INTENSITY,3600400,0.14285714285714285,29
R4PMC13106918:481:LFQ intensity RapiG_3481:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P55072,R4_PMC13106918_RapiG_3,proteinGroups.txt,481,LFQ intensity RapiG_3481,LFQ_INTENSITY,2059300,0.040000000000000001,26
R4PMC13106918:481:LFQ intensity RapiG_4481:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P55072,R4_PMC13106918_RapiG_4,proteinGroups.txt,481,LFQ intensity RapiG_4481,LFQ_INTENSITY,2685300,0.12,26
R4PMC13106918:481:LFQ intensity STD_3481:R4_PMC13106918_STD_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P55072,R4_PMC13106918_STD_3,proteinGroups.txt,481,LFQ intensity STD_3481,LFQ_INTENSITY,2361600,0.10000000000000001,21
R4PMC13106918:481:LFQ intensity Strap_1481:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P55072,R4_PMC13106918_Strap_1,proteinGroups.txt,481,LFQ intensity Strap_1481,LFQ_INTENSITY,1882000,0.2857142857142857,22
R4PMC13106918:481:LFQ intensity Strap_3481:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P55072,R4_PMC13106918_Strap_3,proteinGroups.txt,481,LFQ intensity Strap_3481,LFQ_INTENSITY,1433300,0.090909090909090912,23
R4PMC13106918:488:LFQ intensity iST_1488:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_iST_1,proteinGroups.txt,488,LFQ intensity iST_1488,LFQ_INTENSITY,6415700,0.5,33
R4PMC13106918:488:LFQ intensity iST_2488:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_iST_2,proteinGroups.txt,488,LFQ intensity iST_2488,LFQ_INTENSITY,11291000,0.70967741935483875,32
R4PMC13106918:488:LFQ intensity iST_3488:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_iST_3,proteinGroups.txt,488,LFQ intensity iST_3488,LFQ_INTENSITY,5519600,0.51724137931034486,30
R4PMC13106918:488:LFQ intensity iST_4488:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_iST_4,proteinGroups.txt,488,LFQ intensity iST_4488,LFQ_INTENSITY,10185000,0.66666666666666663,31
R4PMC13106918:488:LFQ intensity Pmax_1488:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_Pmax_1,proteinGroups.txt,488,LFQ intensity Pmax_1488,LFQ_INTENSITY,11455000,0.68965517241379315,30
R4PMC13106918:488:LFQ intensity Pmax_2488:R4_PMC13106918_Pmax_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_Pmax_2,proteinGroups.txt,488,LFQ intensity Pmax_2488,LFQ_INTENSITY,21569000,0.6875,17
R4PMC13106918:488:LFQ intensity Pmax_3488:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_Pmax_3,proteinGroups.txt,488,LFQ intensity Pmax_3488,LFQ_INTENSITY,15232000,0.7142857142857143,29
R4PMC13106918:488:LFQ intensity RapiG_1488:R4_PMC13106918_RapiG_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_RapiG_1,proteinGroups.txt,488,LFQ intensity RapiG_1488,LFQ_INTENSITY,4485700,0.27777777777777779,19
R4PMC13106918:488:LFQ intensity RapiG_2488:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_RapiG_2,proteinGroups.txt,488,LFQ intensity RapiG_2488,LFQ_INTENSITY,6507900,0.5357142857142857,29
R4PMC13106918:488:LFQ intensity RapiG_3488:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_RapiG_3,proteinGroups.txt,488,LFQ intensity RapiG_3488,LFQ_INTENSITY,3330500,0.28000000000000003,26
R4PMC13106918:488:LFQ intensity RapiG_4488:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_RapiG_4,proteinGroups.txt,488,LFQ intensity RapiG_4488,LFQ_INTENSITY,4036700,0.35999999999999999,26
R4PMC13106918:488:LFQ intensity STD_3488:R4_PMC13106918_STD_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_STD_3,proteinGroups.txt,488,LFQ intensity STD_3488,LFQ_INTENSITY,6412500,0.59999999999999998,21
R4PMC13106918:488:LFQ intensity Strap_1488:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_Strap_1,proteinGroups.txt,488,LFQ intensity Strap_1488,LFQ_INTENSITY,2198100,0.33333333333333331,22
R4PMC13106918:488:LFQ intensity Strap_2488:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_Strap_2,proteinGroups.txt,488,LFQ intensity Strap_2488,LFQ_INTENSITY,3156900,0.32000000000000001,26
R4PMC13106918:488:LFQ intensity Strap_3488:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_Strap_3,proteinGroups.txt,488,LFQ intensity Strap_3488,LFQ_INTENSITY,3204500,0.45454545454545453,23
R4PMC13106918:488:LFQ intensity Strap_4488:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P60174,R4_PMC13106918_Strap_4,proteinGroups.txt,488,LFQ intensity Strap_4488,LFQ_INTENSITY,3732800,0.43478260869565216,24
R4PMC13106918:495:LFQ intensity iST_1495:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_iST_1,proteinGroups.txt,495,LFQ intensity iST_1495,LFQ_INTENSITY,4130600,0.28125,33
R4PMC13106918:495:LFQ intensity iST_2495:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_iST_2,proteinGroups.txt,495,LFQ intensity iST_2495,LFQ_INTENSITY,5738200,0.32258064516129031,32
R4PMC13106918:495:LFQ intensity iST_3495:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_iST_3,proteinGroups.txt,495,LFQ intensity iST_3495,LFQ_INTENSITY,5759100,0.55172413793103448,30
R4PMC13106918:495:LFQ intensity iST_4495:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_iST_4,proteinGroups.txt,495,LFQ intensity iST_4495,LFQ_INTENSITY,5323500,0.26666666666666666,31
R4PMC13106918:495:LFQ intensity Pmax_1495:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_Pmax_1,proteinGroups.txt,495,LFQ intensity Pmax_1495,LFQ_INTENSITY,9670600,0.58620689655172409,30
R4PMC13106918:495:LFQ intensity Pmax_2495:R4_PMC13106918_Pmax_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_Pmax_2,proteinGroups.txt,495,LFQ intensity Pmax_2495,LFQ_INTENSITY,25918000,0.75,17
R4PMC13106918:495:LFQ intensity Pmax_3495:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_Pmax_3,proteinGroups.txt,495,LFQ intensity Pmax_3495,LFQ_INTENSITY,15013000,0.6785714285714286,29
R4PMC13106918:495:LFQ intensity RapiG_1495:R4_PMC13106918_RapiG_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_RapiG_1,proteinGroups.txt,495,LFQ intensity RapiG_1495,LFQ_INTENSITY,3435900,0.16666666666666666,19
R4PMC13106918:495:LFQ intensity RapiG_2495:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_RapiG_2,proteinGroups.txt,495,LFQ intensity RapiG_2495,LFQ_INTENSITY,5271600,0.39285714285714285,29
R4PMC13106918:495:LFQ intensity RapiG_3495:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_RapiG_3,proteinGroups.txt,495,LFQ intensity RapiG_3495,LFQ_INTENSITY,5034700,0.59999999999999998,26
R4PMC13106918:495:LFQ intensity RapiG_4495:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_RapiG_4,proteinGroups.txt,495,LFQ intensity RapiG_4495,LFQ_INTENSITY,5476200,0.47999999999999998,26
R4PMC13106918:495:LFQ intensity STD_3495:R4_PMC13106918_STD_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_STD_3,proteinGroups.txt,495,LFQ intensity STD_3495,LFQ_INTENSITY,4541400,0.45000000000000001,21
R4PMC13106918:495:LFQ intensity Strap_2495:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_Strap_2,proteinGroups.txt,495,LFQ intensity Strap_2495,LFQ_INTENSITY,3579400,0.47999999999999998,26
R4PMC13106918:495:LFQ intensity Strap_4495:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61026,R4_PMC13106918_Strap_4,proteinGroups.txt,495,LFQ intensity Strap_4495,LFQ_INTENSITY,5344500,0.65217391304347827,24
R4PMC13106918:509:LFQ intensity iST_1509:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_iST_1,proteinGroups.txt,509,LFQ intensity iST_1509,LFQ_INTENSITY,24735000,0.90625,33
R4PMC13106918:509:LFQ intensity iST_2509:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_iST_2,proteinGroups.txt,509,LFQ intensity iST_2509,LFQ_INTENSITY,28012000,0.90322580645161288,32
R4PMC13106918:509:LFQ intensity iST_3509:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_iST_3,proteinGroups.txt,509,LFQ intensity iST_3509,LFQ_INTENSITY,21563000,0.89655172413793105,30
R4PMC13106918:509:LFQ intensity iST_4509:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_iST_4,proteinGroups.txt,509,LFQ intensity iST_4509,LFQ_INTENSITY,25040000,0.90000000000000002,31
R4PMC13106918:509:LFQ intensity Pmax_1509:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_Pmax_1,proteinGroups.txt,509,LFQ intensity Pmax_1509,LFQ_INTENSITY,23067000,0.86206896551724133,30
R4PMC13106918:509:LFQ intensity Pmax_2509:R4_PMC13106918_Pmax_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_Pmax_2,proteinGroups.txt,509,LFQ intensity Pmax_2509,LFQ_INTENSITY,28184000,0.8125,17
R4PMC13106918:509:LFQ intensity Pmax_3509:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_Pmax_3,proteinGroups.txt,509,LFQ intensity Pmax_3509,LFQ_INTENSITY,27437000,0.8928571428571429,29
R4PMC13106918:509:LFQ intensity RapiG_1509:R4_PMC13106918_RapiG_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_RapiG_1,proteinGroups.txt,509,LFQ intensity RapiG_1509,LFQ_INTENSITY,11247000,0.77777777777777779,19
R4PMC13106918:509:LFQ intensity RapiG_2509:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_RapiG_2,proteinGroups.txt,509,LFQ intensity RapiG_2509,LFQ_INTENSITY,16639000,0.8928571428571429,29
R4PMC13106918:509:LFQ intensity RapiG_3509:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_RapiG_3,proteinGroups.txt,509,LFQ intensity RapiG_3509,LFQ_INTENSITY,9805200,0.80000000000000004,26
R4PMC13106918:509:LFQ intensity RapiG_4509:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P61978,R4_PMC13106918_RapiG_4,proteinGroups.txt,509,LFQ intensity RapiG_4509,LFQ_INTENSITY,10226000,0.76000000000000001,26
