target_observation_id,outer_fold_id,split_role,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_row,source_coordinate,source_identifier,author_numeric_value,source_local_rank_percentile,source_batch_positive_count,target_membership_basis,cross_source_scale_use,target_universe_count
T238_36ba145a8d3eca1cd6e6,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO42,,blood_proteomics_xlsx,86,F86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,0.0019373800428946573,0.61111111111111116,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3743e9d4270470c0228b,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,O00187,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO88,,blood_proteomics_xlsx,440,I440,MASP2_HUMAN,0.00083760845320623848,0.29411764705882354,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_38b108dd275fd5b83d68,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO4,,blood_proteomics_xlsx,74,C74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,0.025739291143944562,0.94444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_39b058fccb2d9a5577ea,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P68366,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO64,,blood_proteomics_xlsx,28,G28,TBA4A_HUMAN,0.00022907706626193325,0.17647058823529413,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_39b875b0b97ff8f05ce1,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P68366,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO113,,blood_proteomics_xlsx,28,M28,TBA4A_HUMAN,0.00073704034245584439,0.33333333333333331,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_39c45533ad68bd7a094a,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,O00187,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,420,I420,MASP2_HUMAN,0.0016447261335376629,0.66666666666666663,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3a1aba03eb3dd6eb8cba,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,170,V170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,0.016912956271116917,0.94444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3ab604afaf4709a8e259,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,O00187,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO13,,blood_proteomics_xlsx,420,Q420,MASP2_HUMAN,0.00049667092278983223,0.27777777777777779,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3b3be7ca25dc5b12918e,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P10599,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO31,,blood_proteomics_xlsx,558,Q558,THIO_HUMAN,0.00187619979134618,0.1111111111111111,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3b3dc06b493a52454e92,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P10599,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO10,,blood_proteomics_xlsx,558,N558,THIO_HUMAN,0.0024408956119341516,0.27777777777777779,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3b4ffeb0b45c0f5ac4a7,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO126,,blood_proteomics_xlsx,86,AB86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,0.0035053290925874969,0.89473684210526316,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3bc2640f803a025ad930,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,O00187,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO42,,blood_proteomics_xlsx,420,F420,MASP2_HUMAN,0.001283615940740604,0.44444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3c1ba20217c69c6b5bef,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P10599,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO97,,blood_proteomics_xlsx,558,V558,THIO_HUMAN,0.0020371480031792523,0.72222222222222221,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3cfe829aaa75ebaa4139,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P60174,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO64,,blood_proteomics_xlsx,140,G140,TPIS_HUMAN;Q2QD09_HUMAN;U3KPZ0_HUMAN;U3KPS5_HUMAN,0.00010415780316758478,0.058823529411764705,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3db2f260092c54a6e7cb,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO53,,blood_proteomics_xlsx,170,T170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,0.011582507583918683,0.94444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3f8cc626ecb07cc0f1a2,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,O00187,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO24,,blood_proteomics_xlsx,440,E440,MASP2_HUMAN,0.00062484426599881688,0.058823529411764705,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4083a797ae14de593a78,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P60174,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,,blood_proteomics_xlsx,140,W140,TPIS_HUMAN;Q2QD09_HUMAN;U3KPZ0_HUMAN;U3KPS5_HUMAN,4.8943102146538192e-05,0,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_42400d81839d558d6dd5,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO53,,blood_proteomics_xlsx,644,T644,APMAP_HUMAN,0.00044956012114816236,0.5,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_42882ef60fbc8a72945d,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,170,S170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,0.012171218497731654,0.94736842105263153,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_42ab537ff878997b0ab9,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO83,,blood_proteomics_xlsx,226,U226,ITB1_HUMAN;C9JPK5_HUMAN,0.001118382317190114,0.27777777777777779,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_45017d4370fb517bac5b,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P60174,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO97,,blood_proteomics_xlsx,140,V140,TPIS_HUMAN;Q2QD09_HUMAN;U3KPZ0_HUMAN;U3KPS5_HUMAN,8.3273369107094268e-05,0.055555555555555552,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4532f4a476f9ba2677df,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,170,J170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,0.0082891838099538977,0.94999999999999996,21,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_458bdaa9eecdd84744c2,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO88,,blood_proteomics_xlsx,74,I74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,0.012570534714901532,0.94117647058823528,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_45da8e3d21e504f2dc46,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P06396,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO43,,blood_proteomics_xlsx,514,F514,GELS_HUMAN,0.0010031657333430318,0.52941176470588236,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_46f073bd1825d55d25b2,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO105,,blood_proteomics_xlsx,226,X226,ITB1_HUMAN;C9JPK5_HUMAN,0.00049254219162098481,0.22222222222222221,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_49782751d7d975740872,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,O00187,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO52,,blood_proteomics_xlsx,440,S440,MASP2_HUMAN,0.0013603355546567019,0.6470588235294118,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_49f3b6dfacfa7aa1eb92,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,283,W283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,0.002796616063861561,0.73684210526315785,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4a37ede29577c51c8186,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO121,,blood_proteomics_xlsx,644,AA644,APMAP_HUMAN,0.0014737671050724661,0.5,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4ab8607b3ae5e30821fc,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,,blood_proteomics_xlsx,413,W413,APMAP_HUMAN,0.0044516165785630363,0.77777777777777779,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4b1fe14a60af7cf05d23,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO126,,blood_proteomics_xlsx,73,AB73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,0.00016725022235704822,0.36842105263157893,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4e16832d5fd43df46699,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO53,,blood_proteomics_xlsx,86,T86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,0.0036648599168002116,0.88888888888888884,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4e98298dcee7acfbbf19,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO121,,blood_proteomics_xlsx,170,AA170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,0.0079613954776984464,0.94444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4ea2ef0398c77980815f,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO96,,blood_proteomics_xlsx,74,K74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,0.017224125196105687,0.94444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4efbdbec8db6c923e167,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO64,,blood_proteomics_xlsx,74,G74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,0.019166175274716143,0.94117647058823528,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4fa97bc93e248f5c2a35,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO94,,blood_proteomics_xlsx,226,J226,ITB1_HUMAN;C9JPK5_HUMAN,0.00063306770714215946,0.375,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4fadcd4a95e6774efbad,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO125,,blood_proteomics_xlsx,170,N170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,0.025895759222858011,0.94444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4fb360c38ee4f5f7240f,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P68366,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO83,,blood_proteomics_xlsx,28,U28,TBA4A_HUMAN,0.0024640453796310534,0.55555555555555558,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4fe8c2c7b60ce4296baa,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P10599,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO60,,blood_proteomics_xlsx,71,H71,THIO_HUMAN,0.00042430738051080989,0.5,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_50971ddf21f7488136dc,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,O00187,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO107,,blood_proteomics_xlsx,440,L440,MASP2_HUMAN,0.0017941586761675173,0.61111111111111116,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_5129dc9b862a9112fc32,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,,blood_proteomics_xlsx,73,Z73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,0.0017976356784146655,0.73684210526315785,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_519432b7e5688902b8c1,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,O00187,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO96,,blood_proteomics_xlsx,440,K440,MASP2_HUMAN,0.0013073600835602514,0.44444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_524f40c08ae2160f8d77,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P06396,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO88,,blood_proteomics_xlsx,514,I514,GELS_HUMAN,0.00068905253514710285,0.23529411764705882,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_52da1de90d5f331256de,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO94,,blood_proteomics_xlsx,413,J413,APMAP_HUMAN,0.004196503417196993,0.875,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_53233561bd8b63078ebe,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P10599,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO4,,blood_proteomics_xlsx,558,C558,THIO_HUMAN,0.0014766031741681074,0.3888888888888889,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_541133dca24a8a3bc4d1,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P60174,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO4,,blood_proteomics_xlsx,140,C140,TPIS_HUMAN;Q2QD09_HUMAN;U3KPZ0_HUMAN;U3KPS5_HUMAN,5.7346029321852071e-05,0,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_54651716b42bfa7ba7d5,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO26,,blood_proteomics_xlsx,86,D86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,0.0053443156152213865,0.72222222222222221,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_546a8115202e2509e73c,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,73,W73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,0.0013303871528830313,0.47368421052631576,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_551c093530c617f410b3,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P06396,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO116,,blood_proteomics_xlsx,514,Y514,GELS_HUMAN,0.00074269406646769042,0.41176470588235292,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_5647f273474bd72fc6a5,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO115,,blood_proteomics_xlsx,45,Y45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,0.0014866786960253649,0.68421052631578949,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_5740a03b2257abd8be77,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO105,,blood_proteomics_xlsx,413,X413,APMAP_HUMAN,0.0020042422911019666,0.66666666666666663,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_583db5fa5e67b93b7e81,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,,blood_proteomics_xlsx,74,W74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,0.013614503542216515,0.94444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_5849e0b20d9b04faf59a,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO26,,blood_proteomics_xlsx,170,D170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,0.011070543140698575,0.83333333333333337,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_58711f3802e1062260cf,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO34,,blood_proteomics_xlsx,226,R226,ITB1_HUMAN;C9JPK5_HUMAN,0.00017934642450312478,0,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_587943a712df36982a7e,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO21,,blood_proteomics_xlsx,413,D413,APMAP_HUMAN,0.0011499419486576028,0.16666666666666666,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_598cb5a73d71f306eeab,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,83,I83,TPIS_HUMAN,0.00012126112893880652,0.1111111111111111,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_59a663fc2f182efad35b,T238_OUTER_04,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO112,,blood_proteomics_xlsx,86,M86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,0.0009621566023717917,0.57894736842105265,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
