model_id,measurement_batch_id,protein_count,spearman,spearman_status,mae,rmse
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_3_PtdChos_10000_Rep_3,77,,UNDEFINED_CONSTANT_PREDICTION,0.25342408966391905,0.29274832999904615
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_3_PtdChos_1000_Rep_1,77,,UNDEFINED_CONSTANT_PREDICTION,0.25342408966391905,0.29275217020768124
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_3_PtdChos_1000_Rep_2,76,,UNDEFINED_CONSTANT_PREDICTION,0.25350851485610049,0.2928001081569912
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_3_PtdChos_1000_Rep_3,77,,UNDEFINED_CONSTANT_PREDICTION,0.25342408966391905,0.29275217020768118
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_3_PtdChos_100_Rep_1,72,,UNDEFINED_CONSTANT_PREDICTION,0.25352112676056332,0.29300876397755476
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_3_PtdChos_100_Rep_2,72,,UNDEFINED_CONSTANT_PREDICTION,0.25369560762197146,0.29301111473847496
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_3_PtdChos_100_Rep_3,72,,UNDEFINED_CONSTANT_PREDICTION,0.25369560762197141,0.29301346548053564
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_3_PtdChos_500_Rep_1,74,,UNDEFINED_CONSTANT_PREDICTION,0.25359963724947154,0.29290172393456598
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_3_PtdChos_500_Rep_2,74,,UNDEFINED_CONSTANT_PREDICTION,0.25359963724947154,0.29290605273363313
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_3_PtdChos_500_Rep_3,74,,UNDEFINED_CONSTANT_PREDICTION,0.25359963724947149,0.29290172393456598
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_100_A_PtdChos_donor1,71,,UNDEFINED_CONSTANT_PREDICTION,0.25370878259903978,0.29307303370682058
CONSTANT_TRAINING_MEAN,R4_PMC11544298_data_5_PS_100_A_PtdChos_donor2,68,,UNDEFINED_CONSTANT_PREDICTION,0.25390372204724831,0.29325485996692618
