external_target_observation_id,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,rank_percentile_descending,measurement_batch_positive_protein_count
R3SILVER:Temperature:267:PMC6592156:TEMPERATURE:30 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P49411,PMC6592156:TEMPERATURE:30 °C:Rep1,Temperature,267,Temperature!K267,LOG_CONVERTED_LFQ_ABUNDANCE,6.1066166292615511,0.17142857142857143,386
R3SILVER:Temperature:267:PMC6592156:TEMPERATURE:30 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P49411,PMC6592156:TEMPERATURE:30 °C:Rep2,Temperature,267,Temperature!L267,LOG_CONVERTED_LFQ_ABUNDANCE,6.4898236071852082,0.2413793103448276,349
R3SILVER:Temperature:267:PMC6592156:TEMPERATURE:30 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P49411,PMC6592156:TEMPERATURE:30 °C:Rep3,Temperature,267,Temperature!M267,LOG_CONVERTED_LFQ_ABUNDANCE,5.3563425869510608,0.055718475073313782,342
R3SILVER:Temperature:267:PMC6592156:TEMPERATURE:41 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P49411,PMC6592156:TEMPERATURE:41 °C:Rep1,Temperature,267,Temperature!O267,LOG_CONVERTED_LFQ_ABUNDANCE,7.0919031859660011,0.46284501061571126,472
R3SILVER:Temperature:267:PMC6592156:TEMPERATURE:41 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P49411,PMC6592156:TEMPERATURE:41 °C:Rep2,Temperature,267,Temperature!P267,LOG_CONVERTED_LFQ_ABUNDANCE,7.1760597026194786,0.44978165938864628,459
R3SILVER:Temperature:267:PMC6592156:TEMPERATURE:41 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P49411,PMC6592156:TEMPERATURE:41 °C:Rep3,Temperature,267,Temperature!Q267,LOG_CONVERTED_LFQ_ABUNDANCE,6.9505826441949754,0.39211136890951276,432
R3SILVER:Temperature:276:PMC6592156:TEMPERATURE:4 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:TEMPERATURE:4 °C:Rep1,Temperature,276,Temperature!C276,LOG_CONVERTED_LFQ_ABUNDANCE,6.7459863867761669,0.30769230769230771,365
R3SILVER:Temperature:276:PMC6592156:TEMPERATURE:4 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:TEMPERATURE:4 °C:Rep2,Temperature,276,Temperature!D276,LOG_CONVERTED_LFQ_ABUNDANCE,6.6184919667521518,0.27345844504021449,374
R3SILVER:Temperature:276:PMC6592156:TEMPERATURE:4 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:TEMPERATURE:4 °C:Rep3,Temperature,276,Temperature!E276,LOG_CONVERTED_LFQ_ABUNDANCE,6.7871780619480973,0.36702127659574468,377
R3SILVER:Temperature:276:PMC6592156:TEMPERATURE:17 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:TEMPERATURE:17 °C:Rep1,Temperature,276,Temperature!G276,LOG_CONVERTED_LFQ_ABUNDANCE,6.6908806618920531,0.40131578947368424,305
R3SILVER:Temperature:276:PMC6592156:TEMPERATURE:17 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:TEMPERATURE:17 °C:Rep2,Temperature,276,Temperature!H276,LOG_CONVERTED_LFQ_ABUNDANCE,6.0676770309278876,0.096666666666666665,301
R3SILVER:Temperature:276:PMC6592156:TEMPERATURE:17 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:TEMPERATURE:17 °C:Rep3,Temperature,276,Temperature!I276,LOG_CONVERTED_LFQ_ABUNDANCE,6.6226498058180709,0.26621160409556316,294
R3SILVER:Temperature:276:PMC6592156:TEMPERATURE:30 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:TEMPERATURE:30 °C:Rep1,Temperature,276,Temperature!K276,LOG_CONVERTED_LFQ_ABUNDANCE,6.5433370917224423,0.39480519480519483,386
R3SILVER:Temperature:276:PMC6592156:TEMPERATURE:30 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:TEMPERATURE:30 °C:Rep2,Temperature,276,Temperature!L276,LOG_CONVERTED_LFQ_ABUNDANCE,6.8164819561698211,0.37643678160919541,349
R3SILVER:Temperature:276:PMC6592156:TEMPERATURE:30 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:TEMPERATURE:30 °C:Rep3,Temperature,276,Temperature!M276,LOG_CONVERTED_LFQ_ABUNDANCE,6.0060739447526892,0.35777126099706746,342
R3SILVER:Temperature:276:PMC6592156:TEMPERATURE:41 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:TEMPERATURE:41 °C:Rep1,Temperature,276,Temperature!O276,LOG_CONVERTED_LFQ_ABUNDANCE,7.1841105949376347,0.52441613588110403,472
R3SILVER:Temperature:276:PMC6592156:TEMPERATURE:41 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:TEMPERATURE:41 °C:Rep2,Temperature,276,Temperature!P276,LOG_CONVERTED_LFQ_ABUNDANCE,7.2519987568037436,0.49344978165938863,459
R3SILVER:Temperature:276:PMC6592156:TEMPERATURE:41 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:TEMPERATURE:41 °C:Rep3,Temperature,276,Temperature!Q276,LOG_CONVERTED_LFQ_ABUNDANCE,6.8239912401040206,0.33410672853828305,432
R3SILVER:Temperature:283:PMC6592156:TEMPERATURE:4 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:TEMPERATURE:4 °C:Rep1,Temperature,283,Temperature!C283,LOG_CONVERTED_LFQ_ABUNDANCE,6.7104296400747714,0.29120879120879123,365
R3SILVER:Temperature:283:PMC6592156:TEMPERATURE:4 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:TEMPERATURE:4 °C:Rep2,Temperature,283,Temperature!D283,LOG_CONVERTED_LFQ_ABUNDANCE,6.6140102915374186,0.27077747989276141,374
R3SILVER:Temperature:283:PMC6592156:TEMPERATURE:4 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:TEMPERATURE:4 °C:Rep3,Temperature,283,Temperature!E283,LOG_CONVERTED_LFQ_ABUNDANCE,6.5080486696811786,0.19680851063829788,377
R3SILVER:Temperature:283:PMC6592156:TEMPERATURE:17 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:TEMPERATURE:17 °C:Rep1,Temperature,283,Temperature!G283,LOG_CONVERTED_LFQ_ABUNDANCE,6.6334169431791929,0.375,305
R3SILVER:Temperature:283:PMC6592156:TEMPERATURE:17 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:TEMPERATURE:17 °C:Rep2,Temperature,283,Temperature!H283,LOG_CONVERTED_LFQ_ABUNDANCE,6.8736186989453643,0.38666666666666666,301
R3SILVER:Temperature:283:PMC6592156:TEMPERATURE:17 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:TEMPERATURE:17 °C:Rep3,Temperature,283,Temperature!I283,LOG_CONVERTED_LFQ_ABUNDANCE,6.5944110007975114,0.25255972696245732,294
R3SILVER:Temperature:283:PMC6592156:TEMPERATURE:30 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:TEMPERATURE:30 °C:Rep1,Temperature,283,Temperature!K283,LOG_CONVERTED_LFQ_ABUNDANCE,6.5820542832917832,0.42337662337662335,386
R3SILVER:Temperature:283:PMC6592156:TEMPERATURE:30 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:TEMPERATURE:30 °C:Rep2,Temperature,283,Temperature!L283,LOG_CONVERTED_LFQ_ABUNDANCE,6.9064215272277538,0.43103448275862066,349
R3SILVER:Temperature:283:PMC6592156:TEMPERATURE:30 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:TEMPERATURE:30 °C:Rep3,Temperature,283,Temperature!M283,LOG_CONVERTED_LFQ_ABUNDANCE,6.1286858460740126,0.43988269794721407,342
R3SILVER:Temperature:283:PMC6592156:TEMPERATURE:41 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:TEMPERATURE:41 °C:Rep1,Temperature,283,Temperature!O283,LOG_CONVERTED_LFQ_ABUNDANCE,7.283780872041909,0.58174097664543523,472
R3SILVER:Temperature:283:PMC6592156:TEMPERATURE:41 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:TEMPERATURE:41 °C:Rep2,Temperature,283,Temperature!P283,LOG_CONVERTED_LFQ_ABUNDANCE,7.3250395205082208,0.53056768558951961,459
R3SILVER:Temperature:283:PMC6592156:TEMPERATURE:41 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:TEMPERATURE:41 °C:Rep3,Temperature,283,Temperature!Q283,LOG_CONVERTED_LFQ_ABUNDANCE,7.0273755328630507,0.43851508120649652,432
R3SILVER:Temperature:292:PMC6592156:TEMPERATURE:4 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q70J99,PMC6592156:TEMPERATURE:4 °C:Rep3,Temperature,292,Temperature!E292,LOG_CONVERTED_LFQ_ABUNDANCE,6.1110649605393252,0.050531914893617018,377
R3SILVER:Temperature:292:PMC6592156:TEMPERATURE:17 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q70J99,PMC6592156:TEMPERATURE:17 °C:Rep1,Temperature,292,Temperature!G292,LOG_CONVERTED_LFQ_ABUNDANCE,6.1463339094361249,0.16776315789473684,305
R3SILVER:Temperature:292:PMC6592156:TEMPERATURE:17 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q70J99,PMC6592156:TEMPERATURE:17 °C:Rep2,Temperature,292,Temperature!H292,LOG_CONVERTED_LFQ_ABUNDANCE,6.247840242399251,0.11666666666666667,301
R3SILVER:Temperature:292:PMC6592156:TEMPERATURE:17 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q70J99,PMC6592156:TEMPERATURE:17 °C:Rep3,Temperature,292,Temperature!I292,LOG_CONVERTED_LFQ_ABUNDANCE,6.0618121353410341,0.071672354948805458,294
R3SILVER:Temperature:292:PMC6592156:TEMPERATURE:30 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q70J99,PMC6592156:TEMPERATURE:30 °C:Rep2,Temperature,292,Temperature!L292,LOG_CONVERTED_LFQ_ABUNDANCE,6.4420242530454788,0.22701149425287356,349
R3SILVER:Temperature:292:PMC6592156:TEMPERATURE:41 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q70J99,PMC6592156:TEMPERATURE:41 °C:Rep1,Temperature,292,Temperature!O292,LOG_CONVERTED_LFQ_ABUNDANCE,6.9156909522726124,0.35244161358811038,472
R3SILVER:Temperature:292:PMC6592156:TEMPERATURE:41 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q70J99,PMC6592156:TEMPERATURE:41 °C:Rep2,Temperature,292,Temperature!P292,LOG_CONVERTED_LFQ_ABUNDANCE,7.145256600434382,0.42358078602620086,459
R3SILVER:Temperature:292:PMC6592156:TEMPERATURE:41 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q70J99,PMC6592156:TEMPERATURE:41 °C:Rep3,Temperature,292,Temperature!Q292,LOG_CONVERTED_LFQ_ABUNDANCE,6.9628191623846973,0.40139211136890951,432
R3SILVER:Temperature:294:PMC6592156:TEMPERATURE:41 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q15365,PMC6592156:TEMPERATURE:41 °C:Rep1,Temperature,294,Temperature!O294,LOG_CONVERTED_LFQ_ABUNDANCE,7.0186543715102578,0.42462845010615713,472
R3SILVER:Temperature:294:PMC6592156:TEMPERATURE:41 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q15365,PMC6592156:TEMPERATURE:41 °C:Rep2,Temperature,294,Temperature!P294,LOG_CONVERTED_LFQ_ABUNDANCE,7.1963298549433006,0.46506550218340609,459
R3SILVER:Temperature:294:PMC6592156:TEMPERATURE:41 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q15365,PMC6592156:TEMPERATURE:41 °C:Rep3,Temperature,294,Temperature!Q294,LOG_CONVERTED_LFQ_ABUNDANCE,7.0728041208887831,0.46403712296983757,432
R3SILVER:Temperature:306:PMC6592156:TEMPERATURE:41 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P61981,PMC6592156:TEMPERATURE:41 °C:Rep1,Temperature,306,Temperature!O306,LOG_CONVERTED_LFQ_ABUNDANCE,6.8985191978305744,0.3503184713375796,472
R3SILVER:Temperature:306:PMC6592156:TEMPERATURE:41 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P61981,PMC6592156:TEMPERATURE:41 °C:Rep2,Temperature,306,Temperature!P306,LOG_CONVERTED_LFQ_ABUNDANCE,5.7676567201111553,0.026200873362445413,459
R3SILVER:Temperature:306:PMC6592156:TEMPERATURE:41 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P61981,PMC6592156:TEMPERATURE:41 °C:Rep3,Temperature,306,Temperature!Q306,LOG_CONVERTED_LFQ_ABUNDANCE,5.8649458683125788,0.039443155452436193,432
R3SILVER:Temperature:309:PMC6592156:TEMPERATURE:4 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P30044,PMC6592156:TEMPERATURE:4 °C:Rep1,Temperature,309,Temperature!C309,LOG_CONVERTED_LFQ_ABUNDANCE,6.0817792267675337,0.041208791208791208,365
R3SILVER:Temperature:309:PMC6592156:TEMPERATURE:4 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P30044,PMC6592156:TEMPERATURE:4 °C:Rep2,Temperature,309,Temperature!D309,LOG_CONVERTED_LFQ_ABUNDANCE,6.4175383810451141,0.16621983914209115,374
R3SILVER:Temperature:309:PMC6592156:TEMPERATURE:4 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P30044,PMC6592156:TEMPERATURE:4 °C:Rep3,Temperature,309,Temperature!E309,LOG_CONVERTED_LFQ_ABUNDANCE,6.5846952457839691,0.22340425531914893,377
R3SILVER:Temperature:309:PMC6592156:TEMPERATURE:30 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P30044,PMC6592156:TEMPERATURE:30 °C:Rep1,Temperature,309,Temperature!K309,LOG_CONVERTED_LFQ_ABUNDANCE,6.3186788030479466,0.27532467532467531,386
R3SILVER:Temperature:309:PMC6592156:TEMPERATURE:41 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P30044,PMC6592156:TEMPERATURE:41 °C:Rep1,Temperature,309,Temperature!O309,LOG_CONVERTED_LFQ_ABUNDANCE,7.1574354141729186,0.50530785562632696,472
R3SILVER:Temperature:309:PMC6592156:TEMPERATURE:41 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P30044,PMC6592156:TEMPERATURE:41 °C:Rep2,Temperature,309,Temperature!P309,LOG_CONVERTED_LFQ_ABUNDANCE,7.2040715377201918,0.46943231441048033,459
R3SILVER:Temperature:309:PMC6592156:TEMPERATURE:41 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P30044,PMC6592156:TEMPERATURE:41 °C:Rep3,Temperature,309,Temperature!Q309,LOG_CONVERTED_LFQ_ABUNDANCE,7.0935458652130317,0.47331786542923432,432
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:4 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:4 °C:Rep1,Temperature,317,Temperature!C317,LOG_CONVERTED_LFQ_ABUNDANCE,6.7603015355096314,0.31318681318681318,365
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:4 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:4 °C:Rep2,Temperature,317,Temperature!D317,LOG_CONVERTED_LFQ_ABUNDANCE,6.8311386235429268,0.40750670241286863,374
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:4 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:4 °C:Rep3,Temperature,317,Temperature!E317,LOG_CONVERTED_LFQ_ABUNDANCE,6.806143775577155,0.375,377
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:17 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:17 °C:Rep1,Temperature,317,Temperature!G317,LOG_CONVERTED_LFQ_ABUNDANCE,5.7878401947835671,0.075657894736842105,305
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:17 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:17 °C:Rep2,Temperature,317,Temperature!H317,LOG_CONVERTED_LFQ_ABUNDANCE,6.7145063887520742,0.29666666666666669,301
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:17 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:17 °C:Rep3,Temperature,317,Temperature!I317,LOG_CONVERTED_LFQ_ABUNDANCE,6.316004226076398,0.15699658703071673,294
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:30 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:30 °C:Rep1,Temperature,317,Temperature!K317,LOG_CONVERTED_LFQ_ABUNDANCE,7.2564345921018356,0.68831168831168832,386
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:30 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:30 °C:Rep2,Temperature,317,Temperature!L317,LOG_CONVERTED_LFQ_ABUNDANCE,6.9878023333028354,0.46839080459770116,349
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:30 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:30 °C:Rep3,Temperature,317,Temperature!M317,LOG_CONVERTED_LFQ_ABUNDANCE,6.1079425838014076,0.42815249266862171,342
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:41 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:41 °C:Rep1,Temperature,317,Temperature!O317,LOG_CONVERTED_LFQ_ABUNDANCE,7.0264443867862001,0.43524416135881105,472
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:41 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:41 °C:Rep2,Temperature,317,Temperature!P317,LOG_CONVERTED_LFQ_ABUNDANCE,6.8446712941967052,0.28820960698689957,459
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:41 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:41 °C:Rep3,Temperature,317,Temperature!Q317,LOG_CONVERTED_LFQ_ABUNDANCE,6.747556899455339,0.29930394431554525,432
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:47 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:47 °C:Rep1,Temperature,317,Temperature!S317,LOG_CONVERTED_LFQ_ABUNDANCE,6.8063549122572127,0.23357664233576642,275
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:47 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:47 °C:Rep2,Temperature,317,Temperature!T317,LOG_CONVERTED_LFQ_ABUNDANCE,6.9295518136312921,0.3188405797101449,277
R3SILVER:Temperature:317:PMC6592156:TEMPERATURE:47 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P26038,PMC6592156:TEMPERATURE:47 °C:Rep3,Temperature,317,Temperature!U317,LOG_CONVERTED_LFQ_ABUNDANCE,6.5754937152438044,0.15625,257
R3SILVER:Temperature:329:PMC6592156:TEMPERATURE:4 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P38646,PMC6592156:TEMPERATURE:4 °C:Rep3,Temperature,329,Temperature!E329,LOG_CONVERTED_LFQ_ABUNDANCE,6.2793843927137436,0.093085106382978719,377
R3SILVER:Temperature:329:PMC6592156:TEMPERATURE:30 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P38646,PMC6592156:TEMPERATURE:30 °C:Rep1,Temperature,329,Temperature!K329,LOG_CONVERTED_LFQ_ABUNDANCE,6.0105122541147811,0.12727272727272726,386
R3SILVER:Temperature:329:PMC6592156:TEMPERATURE:30 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P38646,PMC6592156:TEMPERATURE:30 °C:Rep2,Temperature,329,Temperature!L329,LOG_CONVERTED_LFQ_ABUNDANCE,6.5183838524180491,0.2557471264367816,349
R3SILVER:Temperature:329:PMC6592156:TEMPERATURE:30 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P38646,PMC6592156:TEMPERATURE:30 °C:Rep3,Temperature,329,Temperature!M329,LOG_CONVERTED_LFQ_ABUNDANCE,5.3240395117722494,0.04398826979472141,342
R3SILVER:Temperature:329:PMC6592156:TEMPERATURE:41 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P38646,PMC6592156:TEMPERATURE:41 °C:Rep1,Temperature,329,Temperature!O329,LOG_CONVERTED_LFQ_ABUNDANCE,7.1187553807133126,0.47983014861995754,472
R3SILVER:Temperature:329:PMC6592156:TEMPERATURE:41 °C:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P38646,PMC6592156:TEMPERATURE:41 °C:Rep2,Temperature,329,Temperature!P329,LOG_CONVERTED_LFQ_ABUNDANCE,7.1648006204980952,0.43886462882096072,459
R3SILVER:Temperature:329:PMC6592156:TEMPERATURE:41 °C:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P38646,PMC6592156:TEMPERATURE:41 °C:Rep3,Temperature,329,Temperature!Q329,LOG_CONVERTED_LFQ_ABUNDANCE,6.9141931837474742,0.36658932714617171,432
R3SILVER:Temperature:330:PMC6592156:TEMPERATURE:4 °C:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:TEMPERATURE:4 °C:Rep1,Temperature,330,Temperature!C330,LOG_CONVERTED_LFQ_ABUNDANCE,5.8472573110434727,0.016483516483516484,365
