source_id,laboratory_anchor,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,canonical_accession,sample_phase,measurement_batch_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,45,Q45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,P07996,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO13,NORMALIZED_ABUNDANCE,0.0099747410565877524,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,45,R45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,P07996,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO36,NORMALIZED_ABUNDANCE,0.0011434771632607811,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,45,S45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,P07996,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,NORMALIZED_ABUNDANCE,0.0011035825926579727,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,45,T45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,P07996,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO53,NORMALIZED_ABUNDANCE,0.0001513555803713541,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,45,U45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,P07996,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO62,NORMALIZED_ABUNDANCE,0.00090799141384134328,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,45,V45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,P07996,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,NORMALIZED_ABUNDANCE,0.0069315998427361657,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,45,W45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,P07996,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,NORMALIZED_ABUNDANCE,0.002673010979945848,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,45,X45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,P07996,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO87,NORMALIZED_ABUNDANCE,0.00296773286183719,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,45,Y45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,P07996,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO115,NORMALIZED_ABUNDANCE,0.0014866786960253649,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,45,Z45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,P07996,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,NORMALIZED_ABUNDANCE,0.0014410895376851876,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,45,AA45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,P07996,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO121,NORMALIZED_ABUNDANCE,0.0027872276790778185,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,45,AB45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,P07996,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO126,NORMALIZED_ABUNDANCE,0.0025585358867736105,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,C66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO5,NORMALIZED_ABUNDANCE,0.060327924861876728,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,D66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO26,NORMALIZED_ABUNDANCE,0.055460547878499321,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,E66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO40,NORMALIZED_ABUNDANCE,0.064076793119321129,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,F66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO42,NORMALIZED_ABUNDANCE,0.20710823419774715,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,G66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO44,NORMALIZED_ABUNDANCE,0.014398231070265289,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,H66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO60,NORMALIZED_ABUNDANCE,0.29524490854787255,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,I66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,NORMALIZED_ABUNDANCE,0.15129285172860318,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,J66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,NORMALIZED_ABUNDANCE,0.082838466622372875,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,K66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO106,NORMALIZED_ABUNDANCE,0.063921374854561674,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,L66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO111,NORMALIZED_ABUNDANCE,0.072924186038457656,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,M66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO112,NORMALIZED_ABUNDANCE,0.13887909098203552,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,N66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO125,NORMALIZED_ABUNDANCE,0.060230949316774154,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,O66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,NORMALIZED_ABUNDANCE,0.16942069540595514,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,P66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO11,NORMALIZED_ABUNDANCE,0.42509669846138126,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,Q66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO13,NORMALIZED_ABUNDANCE,0.042944178269400383,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,R66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO36,NORMALIZED_ABUNDANCE,0.022021396392765805,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,S66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,NORMALIZED_ABUNDANCE,0.49514088522769711,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,T66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO53,NORMALIZED_ABUNDANCE,0.22196836580295853,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,U66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO62,NORMALIZED_ABUNDANCE,2.1431303632151213,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,V66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,NORMALIZED_ABUNDANCE,0.32879324060276338,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,W66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,NORMALIZED_ABUNDANCE,0.14197192206462872,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,X66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO87,NORMALIZED_ABUNDANCE,0.055523547806428701,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,Y66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO115,NORMALIZED_ABUNDANCE,0.4025366392211594,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,Z66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,NORMALIZED_ABUNDANCE,0.14171675960176117,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,AA66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO121,NORMALIZED_ABUNDANCE,0.022590549654933626,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,66,AB66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,P04264,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO126,NORMALIZED_ABUNDANCE,0.086335947226289775,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,C67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO5,NORMALIZED_ABUNDANCE,0.0023042174488583319,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,D67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO26,NORMALIZED_ABUNDANCE,0.00013028638671611325,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,E67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO40,NORMALIZED_ABUNDANCE,0.00026050235755924997,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,F67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO42,NORMALIZED_ABUNDANCE,0.00029205548609100967,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,G67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO44,NORMALIZED_ABUNDANCE,0,NUMERIC_ZERO,false
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,H67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO60,NORMALIZED_ABUNDANCE,8.6572592912717577e-05,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,I67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,NORMALIZED_ABUNDANCE,7.8448585306808166e-05,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,J67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,NORMALIZED_ABUNDANCE,0.00089976807822286081,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,K67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO106,NORMALIZED_ABUNDANCE,3.1589282222677044e-06,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,L67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO111,NORMALIZED_ABUNDANCE,0.00015790504370811784,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,M67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO112,NORMALIZED_ABUNDANCE,1.756442552995158e-05,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,N67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO125,NORMALIZED_ABUNDANCE,7.5809102424842512e-05,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,O67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,before exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,NORMALIZED_ABUNDANCE,5.2179522995418569e-05,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,P67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO11,NORMALIZED_ABUNDANCE,0.0046332310866353749,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,Q67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO13,NORMALIZED_ABUNDANCE,0.00087165837190410656,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,R67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO36,NORMALIZED_ABUNDANCE,1.3957958229979638e-07,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,S67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,NORMALIZED_ABUNDANCE,0.00075632232031754877,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,T67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO53,NORMALIZED_ABUNDANCE,7.3113510167102432e-06,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,usGO 0h vs 6h,67,U67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,Q9H4B7,after exposure,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO62,NORMALIZED_ABUNDANCE,0.00069689921190282977,POSITIVE_FINITE,true
