source_id,source_identifier,candidate_tokens,resolved_canonical_accession,resolution_status
PMC9633814_MSU_MULTICORE,Q9Y4Z0,accession:Q9Y4Z0,Q9Y4Z0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y536,accession:Q9Y536,Q9Y536,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y566,accession:Q9Y566,Q9Y566,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y592,accession:Q9Y592,Q9Y592,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y592-2,accession:Q9Y592,Q9Y592,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y5A7,accession:Q9Y5A7,Q9Y5A7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y5A7-2,accession:Q9Y5A7,Q9Y5A7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y5C1,accession:Q9Y5C1,Q9Y5C1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y5H7,accession:Q9Y5H7,Q9Y5H7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y5K5,accession:Q9Y5K5,Q9Y5K5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y5K5-2,accession:Q9Y5K5,Q9Y5K5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y5K5-3,accession:Q9Y5K5,Q9Y5K5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y5K5-4,accession:Q9Y5K5,Q9Y5K5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y5L4,accession:Q9Y5L4,Q9Y5L4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y5M8,accession:Q9Y5M8,Q9Y5M8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y5S2,accession:Q9Y5S2,Q9Y5S2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y608,accession:Q9Y608,Q9Y608,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y613,accession:Q9Y613,Q9Y613,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y618,accession:Q9Y618,Q9Y618,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y623,accession:Q9Y623,Q9Y623,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y624,accession:Q9Y624,Q9Y624,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y639,accession:Q9Y639,Q9Y639,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y678,accession:Q9Y678,Q9Y678,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6C2,accession:Q9Y6C2,Q9Y6C2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6C9,accession:Q9Y6C9,Q9Y6C9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6E0,accession:Q9Y6E0,Q9Y6E0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6F6,accession:Q9Y6F6,Q9Y6F6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6F6-1,accession:Q9Y6F6,Q9Y6F6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6F8,accession:Q9Y6F8,Q9Y6F8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6M7,accession:Q9Y6M7,Q9Y6M7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6M7-13,accession:Q9Y6M7,Q9Y6M7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6M7-3,accession:Q9Y6M7,Q9Y6M7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6M7-6,accession:Q9Y6M7,Q9Y6M7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6M7-7,accession:Q9Y6M7,Q9Y6M7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6M7-8,accession:Q9Y6M7,Q9Y6M7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6M9,accession:Q9Y6M9,Q9Y6M9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6N5,accession:Q9Y6N5,Q9Y6N5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6V0,accession:Q9Y6V0,Q9Y6V0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6W5,accession:Q9Y6W5,Q9Y6W5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6Y1,accession:Q9Y6Y1,Q9Y6Y1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q9Y6Z7,accession:Q9Y6Z7,Q9Y6Z7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,R4GN99,accession:R4GN99,R4GN99,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,S4R3C0,accession:S4R3C0,S4R3C0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,S4R3G6,accession:S4R3G6,S4R3G6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,S4R3N1,accession:S4R3N1,S4R3N1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,S4R418,accession:S4R418,S4R418,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,S4R441,accession:S4R441,S4R441,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,S4R460,accession:S4R460,,NO_HUMAN_UNIPROT_MATCH
PMC9633814_MSU_MULTICORE,S6BGE0,accession:S6BGE0,S6BGE0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,TRFE_HUMAN,id:TRFE_HUMAN,P02787,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,TRYP_PIG,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,U3KQK0,accession:U3KQK0,U3KQK0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,U3KQV3,accession:U3KQV3,U3KQV3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,V9GYE7,accession:V9GYE7,V9GYE7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,V9GYJ8,accession:V9GYJ8,V9GYJ8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,V9GYM3,accession:V9GYM3,V9GYM3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,V9H1C1,accession:V9H1C1,V9H1C1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,V9H1D9,accession:V9H1D9,V9H1D9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,V9HW50,accession:V9HW50,V9HW50,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,X6RCK5,accession:X6RCK5,X6RCK5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,X6RFL8,accession:X6RFL8,X6RFL8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,X6RJP6,accession:X6RJP6,X6RJP6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,X6RLJ0,accession:X6RLJ0,X6RLJ0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,XP_005246473.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_005250813.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_005254606.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_005259256.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_005259338.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_005264171.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_005264324.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_005271382.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_005276940.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_006716746.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_006717078.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011507833.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011512314.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011512637.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011513223.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011518791.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011519214.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011519972.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011521346.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011521655.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011522132.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011523431.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011524555.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011525232.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011525801.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011528780.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011532678.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011536427.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011538071.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011542375.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_011542497.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016856598.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016857917.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016858345.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016860977.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016861224.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016864449.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016865308.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016866465.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016871779.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016873573.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016877217.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016878705.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016879098.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016880494.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016884275.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016884281.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_016885035.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024302098.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024302396.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024302553.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024303428.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024305232.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024305405.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024305586.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024306180.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024306398.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024306435.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024306634.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024307500.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024309564.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_024310152.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC9633814_MSU_MULTICORE,XP_041536701.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,A0AVT1,accession:A0AVT1,A0AVT1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,A2RUB6,accession:A2RUB6,A2RUB6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,A6NCN2,accession:A6NCN2,A6NCN2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,A6NDG6,accession:A6NDG6,A6NDG6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,A6NFQ7,accession:A6NFQ7,A6NFQ7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,A6NHL2,accession:A6NHL2,A6NHL2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,A6NHT5,accession:A6NHT5,A6NHT5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,A6NKG5,accession:A6NKG5,A6NKG5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,A6NKT7,accession:A6NKT7,A6NKT7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,A8K855,accession:A8K855,A8K855,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,A8MX76,accession:A8MX76,A8MX76,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,B2RPK0,accession:B2RPK0,B2RPK0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,E9PAV3,accession:E9PAV3,E9PAV3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,NP_000005.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000020.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000025.1 (+4),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000030.1 (+2),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000031.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000032.1 (+4),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000033.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000046.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000051.1 (+4),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000053.2 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000054.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000055.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000056.2 (+3),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000057.2 (+2),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000086.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000087.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000119.1 (+4),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000121.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000124.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000168.1 (+14),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000176.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000177.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000195.2 (+3),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000217.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000220.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000230.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000286.3 (+10),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000292.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000303.1 (+3),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000304.2 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000345.2 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000362.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000375.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000412.3 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000414.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000415.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000437.3,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000468.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000473.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000474.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000479.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000482.3,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000495.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000497.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000499.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000500.2 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000508.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000509.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000517.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000553.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000574.2 (+3),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000578.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000582.1 (+3),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000589.2 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000597.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000598.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000599.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000603.1 (+4),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000604.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000629.3,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000646.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000706.1 (+2),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000707.1 (+6),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000778.3,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000883.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000925.2 (+4),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000972.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_000975.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001002029.3 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001002857.1 (+3),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001019770.1 (+24),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001029249.1 (+13),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001031.2 (+2),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001034437.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001035807.1 (+15),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001035936.1 (+3),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001054.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001073982.3 (+2),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001076.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001078955.1 (+2),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001092.1 (+2),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001094077.1 (+5),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001095886.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001104026.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001107573.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001119574.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001122301.1 (+4),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001124.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001129171.1 (+8),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001138724.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001139478.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001160096.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001171131.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001171271.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001171597.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001176.1,,,NO_SUPPORTED_UNIPROT_TOKEN
