target_observation_id,source_id,laboratory_anchor,source_license,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,source_sample,condition_label,technical_replicate_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible,prefrozen_target_universe_member,multi_accession_group_flag,source_local_rank_percentile,source_batch_positive_count,cross_source_scale_use
T250_c1dd433efc0f743588a9,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO42,,blood_proteomics_xlsx,usGO 0h vs 6h,86,F86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0019373800428946573,POSITIVE_FINITE,true,true,true,0.61111111111111116,19,PROHIBITED
T250_c1f54163c5ed0e921262,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO16,,blood_proteomics_xlsx,sGO 0h v 6h,169,P169,MOES_HUMAN;Q6PJT4_HUMAN;EZRI_HUMAN;B7Z4C7_HUMAN;B7Z5V2_HUMAN;B7Z2S7_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.004477578003126855,POSITIVE_FINITE,true,true,true,0.70588235294117652,18,PROHIBITED
T250_c29d78bab8d8953190de,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P05556,PMC6592156:PH:pH 6.8:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,73,pH!L73,P05556,pH 6.8,pH 6.8,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.4994634458261231,POSITIVE_LOG_LFQ,true,true,false,0.44169611307420492,284,PROHIBITED
T250_c2e9822e51bf0e1fc6a0,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO34,,blood_proteomics_xlsx,sGO 0h v 6h,413,R413,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0011248617508541204,POSITIVE_FINITE,true,true,false,0.44444444444444442,19,PROHIBITED
T250_c2ee45b0c0cc7ef90b17,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D3_155,T_D3_155,protein_groups,,202,LFQ intensity T_D3_155_2_S1-H7_6700:202,P07996;CON__Q28194;P35442,T_D3_155_2_S1-H7_6700,,2,,21035.0,POSITIVE,true,true,true,0,12,PROHIBITED
T250_c2f49fbf040237e55713,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,Q9HDC9,PMC6592156:TEMPERATURE:30 °C:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,70,Temperature!K70,Q9HDC9,30 °C,30 °C,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.1002316231097709,POSITIVE_LOG_LFQ,true,true,false,0.16883116883116883,386,PROHIBITED
T250_c31fa7e9cb6d4b8cd6a7,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P07996,R4_PXD060795_F1,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,313,X313,P07996,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,25396053.2022848,POSITIVE,true,true,false,0.75,21,PROHIBITED
T250_c35fa95be89b58386edb,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO53,,blood_proteomics_xlsx,usGO 0h vs 6h,170,T170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.011582507583918683,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T250_c3cfa0fd5b135dd1614b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO106,,blood_proteomics_xlsx,usGO 0h vs 6h,283,K283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0012567455509172123,POSITIVE_FINITE,true,true,true,0.72222222222222221,19,PROHIBITED
T250_c3d5ea2528bbc1886b26,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D3_119b,T_D3_119b,protein_groups,,178,LFQ intensity T_D3_119b_2_S1-B8_6656:178,P06396;CON__Q3SX14,T_D3_119b_2_S1-B8_6656,,2,,2361600.0,POSITIVE,true,true,true,0.93333333333333335,16,PROHIBITED
T250_c3e20281ad7426b390a2,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D1_133,T_D1_133,protein_groups,,202,LFQ intensity T_D1_133_1_S1-A6_6651:202,P07996;CON__Q28194;P35442,T_D1_133_1_S1-A6_6651,,1,,26021.0,POSITIVE,true,true,true,0.40000000000000002,16,PROHIBITED
T250_c3fdc0deae83f531e93b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,,blood_proteomics_xlsx,sGO 0h v 6h,169,W169,MOES_HUMAN;Q6PJT4_HUMAN;EZRI_HUMAN;B7Z4C7_HUMAN;B7Z5V2_HUMAN;B7Z2S7_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00323730338613802,POSITIVE_FINITE,true,true,true,0.72222222222222221,19,PROHIBITED
T250_c40a00cd8463bf70625b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO113,,blood_proteomics_xlsx,sGO 0h v 6h,140,M140,TPIS_HUMAN;Q2QD09_HUMAN;U3KPZ0_HUMAN;U3KPS5_HUMAN,,,,NORMALIZED_ABUNDANCE,1.8526082697483242e-05,POSITIVE_FINITE,true,true,true,0.055555555555555552,19,PROHIBITED
T250_c421f932586e02aa4cc7,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P06396,PMC6592156:TEMPERATURE:30 °C:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,6,Temperature!K6,P06396,30 °C,30 °C,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,8.0693183425763788,POSITIVE_LOG_LFQ,true,true,false,0.88571428571428568,386,PROHIBITED
T250_c42f556ddbfb3ab94d20,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D1_165,T_D1_165,protein_groups,,202,LFQ intensity T_D1_165_2_S1-B7_6654:202,P07996;CON__Q28194;P35442,T_D1_165_2_S1-B7_6654,,2,,121650.0,POSITIVE,true,true,true,0.5,15,PROHIBITED
T250_c4893b932c51a7a370fb,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO125,,blood_proteomics_xlsx,usGO 0h vs 6h,644,N644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013765358855125458,POSITIVE_FINITE,true,true,false,0.61111111111111116,19,PROHIBITED
T250_c529c05b8be78f3833c6,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D3_41,PT_D3_41,protein_groups,,178,LFQ intensity PT_D3_41_2_S1-H3_6692:178,P06396;CON__Q3SX14,PT_D3_41_2_S1-H3_6692,,2,,3797900.0,POSITIVE,true,true,true,1,18,PROHIBITED
T250_c54ba814fb034443e0ae,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO5,,blood_proteomics_xlsx,usGO 0h vs 6h,83,C83,TPIS_HUMAN,,,,NORMALIZED_ABUNDANCE,3.9730402014116875e-05,POSITIVE_FINITE,true,true,false,0,20,PROHIBITED
T250_c5844179c942b57906a7,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO26,,blood_proteomics_xlsx,usGO 0h vs 6h,45,D45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00036313698967451591,POSITIVE_FINITE,true,true,true,0.22222222222222221,19,PROHIBITED
T250_c5e5b4a8ad470c561e63,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:PH:pH 6.8:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,70,pH!K70,P07996,pH 6.8,pH 6.8,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,7.7400288161333508,POSITIVE_LOG_LFQ,true,true,false,0.77508650519031141,290,PROHIBITED
T250_c7020e4ccd08bb873ce4,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D3_119a,T_D3_119a,protein_groups,,385,LFQ intensity T_D3_119a_2_S1-F7_6686:385,Q9HDC9,T_D3_119a_2_S1-F7_6686,,2,,79003.0,POSITIVE,true,true,false,0.46153846153846156,14,PROHIBITED
T250_c7059ff4d3c1aca8880e,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO107,,blood_proteomics_xlsx,sGO 0h v 6h,74,L74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.013864160758327446,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T250_c80ebbe5ac3198b8de7a,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO44,,blood_proteomics_xlsx,usGO 0h vs 6h,86,G86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00096143833774092291,POSITIVE_FINITE,true,true,true,0.58823529411764708,18,PROHIBITED
T250_c821f6a6e7df47543569,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D1_16,PT_D1_16,protein_groups,,149,LFQ intensity PT_D1_16_1_S1-A1_6641:149,P04004;CON__Q3ZBS7,PT_D1_16_1_S1-A1_6641,,1,,2924100.0,POSITIVE,true,true,true,1,17,PROHIBITED
T250_c8d69f20072021a654e2,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D3_30,PT_D3_30,protein_groups,,178,LFQ intensity PT_D3_30_2_S1-F3_6678:178,P06396;CON__Q3SX14,PT_D3_30_2_S1-F3_6678,,2,,2845700.0,POSITIVE,true,true,true,1,14,PROHIBITED
T250_c91b96adc5ed0d8dde29,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO113,,blood_proteomics_xlsx,sGO 0h v 6h,226,M226,ITB1_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00052206427479346959,POSITIVE_FINITE,true,true,true,0.27777777777777779,19,PROHIBITED
T250_c930c67f785e74dda57a,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D1_48,PT_D1_48,protein_groups,,178,LFQ intensity PT_D1_48_1_S1-E2_6675:178,P06396;CON__Q3SX14,PT_D1_48_1_S1-E2_6675,,1,,2237000.0,POSITIVE,true,true,true,0.94117647058823528,18,PROHIBITED
T250_c95048235c954d52cca2,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO16,,blood_proteomics_xlsx,sGO 0h v 6h,74,P74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.014631029709197106,POSITIVE_FINITE,true,true,true,0.94117647058823528,18,PROHIBITED
T250_c9a85882b817fcfe5ca4,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D1_33,PT_D1_33,protein_groups,,178,LFQ intensity PT_D1_33_2_S1-B2_6644:178,P06396;CON__Q3SX14,PT_D1_33_2_S1-B2_6644,,2,,2380200.0,POSITIVE,true,true,true,1,17,PROHIBITED
T250_ca31331cedd9859e0c2f,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D1_173,T_D1_173,protein_groups,,202,LFQ intensity T_D1_173_2_S1-F6_6684:202,P07996;CON__Q28194;P35442,T_D1_173_2_S1-F6_6684,,2,,392970.0,POSITIVE,true,true,true,0.7142857142857143,15,PROHIBITED
T250_ca385b304022b1fb8f29,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D1_34,PT_D1_34,protein_groups,,178,LFQ intensity PT_D1_34_1_S1-C2_6659:178,P06396;CON__Q3SX14,PT_D1_34_1_S1-C2_6659,,1,,2682600.0,POSITIVE,true,true,true,1,13,PROHIBITED
T250_ca86a8c44add2d2b96ea,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P06396,PMC6592156:TEMPERATURE:41 °C:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,6,Temperature!Q6,P06396,41 °C,41 °C,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,8.7149099255362881,POSITIVE_LOG_LFQ,true,true,false,0.93039443155452439,432,PROHIBITED
T250_cae5fd048af2f2d86135,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D1_173,T_D1_173,protein_groups,,149,LFQ intensity T_D1_173_1_S1-E6_6683:149,P04004;CON__Q3ZBS7,T_D1_173_1_S1-E6_6683,,1,,2849900.0,POSITIVE,true,true,true,0.8571428571428571,15,PROHIBITED
T250_cbe4dfba5e60704e55af,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO60,,blood_proteomics_xlsx,usGO 0h vs 6h,170,H170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.013126819782200783,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T250_cc9ad4575c388f5cc10f,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,usGO 0h vs 6h,45,S45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0011035825926579727,POSITIVE_FINITE,true,true,true,0.47368421052631576,20,PROHIBITED
T250_ccc87c68f1dcbb9a6680,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P04004,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,372,Z372,P04004,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,3800815025.13712,POSITIVE,true,true,false,0.94444444444444442,19,PROHIBITED
T250_cd90a6f35a2c95075810,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO115,,blood_proteomics_xlsx,usGO 0h vs 6h,45,Y45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0014866786960253649,POSITIVE_FINITE,true,true,true,0.68421052631578949,20,PROHIBITED
T250_ce0008226007703571c2,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,usGO 0h vs 6h,83,S83,TPIS_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00029904965857835013,POSITIVE_FINITE,true,true,false,0.15789473684210525,20,PROHIBITED
T250_ce284a4df645132a7b8f,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO11,,blood_proteomics_xlsx,usGO 0h vs 6h,73,P73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.005724953206187264,POSITIVE_FINITE,true,true,true,0.63157894736842102,20,PROHIBITED
T250_ce50c68856f6f7ad8392,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P26038,PMC6592156:PH:pH 7.7:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,152,pH!O152,P26038,pH 7.7,pH 7.7,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.6457889435281032,POSITIVE_LOG_LFQ,true,true,false,0.38775510204081631,295,PROHIBITED
T250_cf13b4dc75bc8bdaa65b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO105,,blood_proteomics_xlsx,sGO 0h v 6h,169,X169,MOES_HUMAN;Q6PJT4_HUMAN;EZRI_HUMAN;B7Z4C7_HUMAN;B7Z5V2_HUMAN;B7Z2S7_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0011990858109192876,POSITIVE_FINITE,true,true,true,0.5,19,PROHIBITED
T250_cf278446e37e5f171b3d,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P26038,PMC6592156:TEMPERATURE:30 °C:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,317,Temperature!K317,P26038,30 °C,30 °C,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,7.2564345921018356,POSITIVE_LOG_LFQ,true,true,false,0.68831168831168832,386,PROHIBITED
T250_cf40ca867c76277b0990,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P06396,PMC6592156:TEMPERATURE:4 °C:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,6,Temperature!C6,P06396,4 °C,4 °C,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,8.2438392600318391,POSITIVE_LOG_LFQ,true,true,false,0.83241758241758246,365,PROHIBITED
T250_cf432e27bf7586a205b0,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO40,,blood_proteomics_xlsx,usGO 0h vs 6h,86,E86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00067258289229779166,POSITIVE_FINITE,true,true,true,0.5,19,PROHIBITED
T250_cfec2e58bc54cdc144d2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:PH:pH 6.1:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,26,pH!G26,P04004,pH 6.1,pH 6.1,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,8.1464623532056191,POSITIVE_LOG_LFQ,true,true,false,0.91701244813278004,242,PROHIBITED
T250_d0ea343e775624144bc3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:PH:pH 8.9:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,26,pH!T26,P04004,pH 8.9,pH 8.9,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,9.6413033384595277,POSITIVE_LOG_LFQ,true,true,false,0.98965517241379308,291,PROHIBITED
T250_d11dbc5e55dde62f41bc,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,Q9HDC9,PMC6592156:TEMPERATURE:41 °C:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,70,Temperature!P70,Q9HDC9,41 °C,41 °C,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,7.4366418842613298,POSITIVE_LOG_LFQ,true,true,false,0.58515283842794763,459,PROHIBITED
T250_d1582eefbcf6b9f0c73e,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,usGO 0h vs 6h,283,S283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0020889279736124888,POSITIVE_FINITE,true,true,true,0.68421052631578949,20,PROHIBITED
T250_d17e843cb162cefc7e46,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO116,,blood_proteomics_xlsx,sGO 0h v 6h,74,Y74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.020261442456725953,POSITIVE_FINITE,true,true,true,0.94117647058823528,18,PROHIBITED
T250_d181b2413d1738140303,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO12,,blood_proteomics_xlsx,sGO 0h v 6h,226,O226,ITB1_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0015351413192885468,POSITIVE_FINITE,true,true,true,0.29411764705882354,18,PROHIBITED
T250_d187dc457b76d188aee7,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D1_23,PT_D1_23,protein_groups,,202,LFQ intensity PT_D1_23_1_S1-G1_6687:202,P07996;CON__Q28194;P35442,PT_D1_23_1_S1-G1_6687,,1,,14811.0,POSITIVE,true,true,true,0.14285714285714285,15,PROHIBITED
T250_d19a5e7f958583a0b35d,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,usGO 0h vs 6h,45,J45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0010763676100726831,POSITIVE_FINITE,true,true,true,0.25,21,PROHIBITED
T250_d2969414738fc46c6266,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO116,,blood_proteomics_xlsx,sGO 0h v 6h,226,Y226,ITB1_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00090395099793689115,POSITIVE_FINITE,true,true,true,0.47058823529411764,18,PROHIBITED
T250_d389a7442880c99bb73d,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:PH:pH 4.9:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,70,pH!E70,P07996,pH 4.9,pH 4.9,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,7.4135442089653312,POSITIVE_LOG_LFQ,true,true,false,0.61818181818181817,221,PROHIBITED
